Ontfangen	O
een	O
Missive	O
vande	O
Directeurs	B-HOE
vanden	I-HOE
Levantschen	I-HOE
handel	I-HOE
ende	I-HOE
Navigatie	I-HOE
—	I-HOE
inde	I-HOE
Middelandsche	I-HOE
Zee	I-HOE
,	O
sonder	O
dagh	O
ofte	O
—	O
plaetse	O
,	O
ende	O
daernevens	O
eenige	O
bijlagen	O
,	O
diese	O
goetgevonden	O
hadden	O
hare	O
Ho	O
:	O
Mo	O
:	O
toe	O
te	O
senden	O
,	O
achtervolgens	O
t	O
'	O
geconvenieerde	O
—	O
vanden	O
achtienden	O
martij	O
lestleden	O
,	O
met	O
de	O
heeren	O
hare	O
Ho	O
:	O
Mo	O
:	O
Gedeputeerden	O
tot	O
de	O
saecken	O
vande	O
Zee	O
,	O
raeckende	O
de	O
somme	O
van	O
sevenendertich	O
duijsent	O
drie	O
hondert	O
sessentachtich	O
guldens	O
,	O
door	O
t	O
'	O
Collegie	O
ter	O
admiraliteijt	O
tot	O
amsterdam	O
gepretendeert	O
:	O
Noch	O
gelesen	O
seeckere	O
acte	O
van	O
Compromis	O
van	O
wegen	O
t'gemelte	O
Collegie	O
ter	O
eenre	O
,	O
ende	O
de	O
voornoemde	O
Directeurs	B-HOE
ter	O
andere	O
zijde	O
,	O
den	O
achtentwintichsten	O
Maij	O
lestleden	O
,	O
gepasseert	O
,	O
daerbij	O
deselve	O
de	O
voorschreve	O
saecke	O
vrij	O
—	O
willichlijck	O
submitteren	O
aende	O
uijtspraecke	O
van	O
hare	O
ho	O
:	O
mo	O
:	O
Waerop	O
gedelibereert	O
sijnde	O
,	O
Is	O
goetgevonden	O
ende	O
verstaen	O
,	O
dat	O
de	O
voorschreve	O
Missive	O
ende	O
compromis	O
¬	O
copielijck	O
,	O
midtsgaders	O
de	O
stucken	O
daertoe	O
specterende	O
,	O
gesonden	O
sullen	O
werden	O
aenden	O
hoogen	O
raedt	O
in	O
Hollandt	O
,	O
met	O
versoeck	O
,	O
om	O
een	O
dictum	O
van	O
sententie	O
ofte	O
uijtspraecke	O
—	O
inde	O
voorschreve	O
saecker	O
te	O
formeren	O
,	O
ende	O
hare	O
Ho	O
:	O
Mo	O
:	O
toe	O
te	O
senden	O
omme	O
alsdan	O
opder	O
selver	O
naem	O
sonder	O
eenige	O
veranderinge	O
—	O
gepronuncieert	O
te	O
werden	O
.	O
