Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
Synde	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O
Syn	B-HOE	O	O	O	O	O	O	O	Syn Extie
Extie	I-HOE	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O
verhaelt	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
deselve	O	O	O	O	O	O	O	O
opt	O	O	O	O	O	O	O	O
'	O	O	O	O	O	O	O	O
hoochsten	O	O	O	O	O	O	O	O
seer	O	O	O	O	O	O	O	O
instante	O	O	O	O	O	O	O	O
recommandatie	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
gedaen	O	O	O	O	O	O	O	O
door	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
Ambassr	B-HOE	O	O	O	O	O	O	O	Ambassr. van Vranckryck
.	I-HOE	O	O	O	O	O	O	O
van	I-HOE	O	O	O	O	O	O	O
Vranckryck	I-HOE	B-LOC	O	O	O	O	O	O	Vranckryck
voor	O	O	O	O	O	O	O	O
Capn	B-HOE	O	B-PER	O	O	O	O	O	Capn
.	O	O	I-PER	O	O	O	O	O
Villetard	O	O	I-PER	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
hem	O	O	O	O	O	O	O	O
voor	O	O	O	O	O	O	O	O
dese	O	O	O	O	O	O	O	O
mael	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O
begangene	O	O	O	O	O	O	O	O
faulte	O	O	O	O	O	O	O	O
moch	O	O	O	O	O	O	O	O
„	O	O	O	O	O	O	O	O
w	O	O	O	O	O	O	O	O
erden	O	O	O	O	O	O	O	O
gepardonneert	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
naer	O	O	O	O	O	O	O	O
verscheiden	O	O	O	O	O	O	O	O
voorslagen	O	O	O	O	O	O	O	O
daerin	O	O	O	O	O	O	O	O
niet	O	O	O	O	O	O	O	O
naerder	O	O	O	O	O	O	O	O
geconcludeert	O	O	O	O	O	O	O	O
geworden	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O
