ONtfangen	O
twee	O
Missiven	O
van	O
den	O
Consul	O
Gildemeester	O
,	O
geschreven	O
te	O
Lissabon	O
den	O
neegen	O
en	O
twintighsten	O
der	O
voorlcede	O
maand	O
,	O
houdende	O
advertentie	O
,	O
en	O
onder	O
anderen	O
,	O
dat	O
door	O
de	O
Napolit	O
aansche	O
Minister	O
,	O
Graaf	O
van	O
Pignatelli	O
,	O
daar	O
toe	O
door	O
het	O
Hof	O
van	O
Spanjen	O
belast	O
,	O
de	O
Ratificatie	O
der	O
Vreede	O
bekend	O
zynde	O
gemaakt	O
,	O
daar	O
op	O
aanstonds	O
door	O
de	O
Magistraat	O
een	O
generaale	O
llluminatie	O
voor	O
drie	O
daagen	O
was	O
geordonneert	O
,	O
by	O
welcke	O
geleegentheyd	O
hy	O
niet	O
in	O
gebreeeken	O
was	O
gebleeven	O
met	O
eenige	O
distinctie	O
sijn	O
Wooningh	O
te	O
illumineeren	O
;	O
versoeckende	O
deese	O
extia	O
kosten	O
als	O
by	O
diergelijcke	O
occasie	O
gewoon	O
is	O
in	O
de	O
generaale	O
Reeckeningh	O
te	O
moogen	O
belasten	O
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
Copie	O
van	O
de	O
voorschreeve	O
Missive	O
gesteld	O
sal	O
worden	O
in	O
handen	O
van	O
de	O
Heeren	O
Hoytema	O
,	O
en	O
andere	O
haar	O
Hoogh	O
Mogende	O
Gedeputeerden	O
tot	O
de	O
saacken	O
van	O
de	O
PFinintie	O
,	O
om	O
met	O
en	O
neevens	O
eenige	O
Heeren	O
Gecommitteerden	O
uyt	O
den	O
Raad	O
van	O
Staate	O
,	O
en	O
des	O
Generaliteyts	O
Reeckenkamer	O
,	O
by	O
haar	O
E	O
.	O
selfs	O
te	O
nomineeren	O
,	O
te	O
visiteren	O
,	O
examineeren	O
,	O
en	O
van	O
alles	O
alhier	O
ter	O
Vergaderinge	O
rapport	O
te	O
doen	O
.	O
