Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
IS	O	O	O	O	O	O	O	O
ter	O	O	O	O	O	O	O	O
Vergaderinge	O	O	O	O	O	O	O	O
gelesen	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O
Requeste	O	O	O	O	O	O	O	O
-	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
Pieter	O	O	B-PER	O	O	O	O	O	Pieter Morceau , een der geswooren Couriers te Brussel
Morceau	O	O	I-PER	O	O	O	O	O
,	O	O	I-PER	O	O	O	O	O
een	B-HOE	O	I-PER	O	O	O	O	O	een der geswooren Couriers te Brussel
der	I-HOE	O	I-PER	O	O	O	O	O
geswooren	I-HOE	O	I-PER	O	O	O	O	O
Couriers	I-HOE	O	I-PER	O	O	O	O	O
te	I-HOE	O	I-PER	O	O	O	O	O
Brussel	I-HOE	B-LOC	I-PER	O	O	O	O	O	Brussel
,	O	O	O	O	O	O	O	O
houdende	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
hy	O	O	O	O	O	O	O	O
Suppliant	O	O	O	O	O	O	O	O
uyt	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
Corps	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O
gemelde	O	O	O	O	O	O	O	O
Couriers	B-HOE	O	O	O	O	O	O	O	Couriers van Brussel
van	I-HOE	O	O	O	O	O	O	O
Brussel	I-HOE	B-LOC	O	O	O	O	O	O	Brussel
alhier	O	O	O	O	O	O	O	O
gekomen	O	O	O	O	O	O	O	O
zynde	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
door	O	O	O	O	O	O	O	O
hooghdringende	O	O	O	O	O	O	O	O
noodt	O	O	O	O	O	O	O	O
geperst	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
