ONtfangen	O
een	O
Missive	O
van	O
den	O
Land-Rentmeester	O
van	O
het	O
Overquartier	O
van	O
Gelderland	O
,	O
van	O
JAefferden	O
,	O
geschreeven	O
te	O
Venlo	O
den	O
vierden	O
deeter	O
loopende	O
maend	O
,	O
sendende	O
daar	O
neevens	O
,	O
in	O
gevolge	O
van	O
haar	B-RES
Ho	I-RES
.	I-RES
Mog	I-RES
.	I-RES
Resolutie	I-RES
van	I-RES
den	I-RES
sesden	I-RES
der	I-RES
voorleede	I-RES
maand	I-RES
,	O
een	O
Lyste	O
der	O
Panlen	O
met	O
.	O
het	O
Waapen	O
van	O
haar	O
Hoogh	O
Mogende	O
,	O
en	O
tot	O
Inscriptie	O
,	O
hebbende	O
,	O
Tevritoir	O
van	O
de	O
Staaten	O
der	O
vereenighde	O
Nederlanden	O
,	O
gesteld	O
op	O
de	O
meest	O
gefrequenteerde	O
Weegen	O
en	O
Passagien	O
in	O
het	O
Ampt	O
van	O
Montfort	O
,	O
volgens	O
Resolutie	B-RES
van	I-RES
den	I-RES
elfden	I-RES
October	I-RES
seeventien	I-RES
honderd	I-RES
ses	I-RES
en	I-RES
vyftigh	I-RES
,	O
waar	O
ter	O
plaatse	O
deselve	O
sigh	O
nogh	O
bevonden	O
hebben	O
,	O
en	O
waar	O
ontvoert	O
en	O
nieuw	O
gesteld	O
,	O
mitsgaders	O
waar	O
diergelijke	O
Paalen	O
verders	O
nood	O
saackelijck	O
zyn	O
geoordeeld	O
en	O
geplant	O
,	O
volgens	O
Resolutie	B-RES
van	I-RES
den	I-RES
sesden	I-RES
July	I-RES
seeventien	I-RES
honderd	I-RES
aght	I-RES
en	I-RES
vyftigh	I-RES
.	O
WAAR	O
op	O
geen	O
resolutie	O
is	O
gevallen	O
.	O
