DE	O
n	O
hurger	O
Pypers	O
,	O
ter	O
Vergadeinge	O
praesideerense	O
,	O
heeft	O
aan	O
haar	O
Hoog	O
Mogende	O
voorgedragen	O
en	O
bekent	O
gemaakt	O
,	O
adat	O
den	O
Burger	O
Meyer	O
,	O
Minister	O
Plenipotentiaris	O
van	O
haar	O
Hoog	O
Mog	O
.	O
te	O
larvs	O
,	O
by	O
hen	O
:	O
was	O
geweest	O
,	O
om	O
van	O
haar	O
Hoog	O
Mog	O
.	O
afscheid	O
te	O
nemen	O
en	O
kennisse	O
te	O
geeven	O
van	O
zyn	O
aanstaande	O
vertrek	O
naar	O
de	O
p	O
aars	O
zyner	O
residentie	O
.	O
WAAR	O
op	O
geen	O
resolutie	O
is	O
gevallen	O
.	O
