Is	O
ter	O
Vergaderinge	O
gelesen	O
de	O
Requeste	O
van	O
Beatrix	O
Pieffer	O
,	O
eenige	B-HOE
nagelatene	I-HOE
Dochter	I-HOE
van	I-HOE
Nicolaes	I-HOE
Piefter	I-HOE
,	I-HOE
in	B-HOE
sijn	I-HOE
leven	I-HOE
Capiteyn	I-HOE
ten	I-HOE
dienste	I-HOE
deser	I-HOE
Landen	I-HOE
,	O
versoeckende	O
,	O
om	O
redenen	O
in	O
de	O
voorschreve	O
Requeste	O
geallegeert	O
,	O
dat	O
haer	O
Hoogh	O
Mogende	O
haer	O
Suppliante	O
een	O
kleyn	O
jaerlijcks	O
tractement	O
geliefden	O
toe	O
te	O
leggen	O
.	O
Waer	O
op	O
gedelibereet	O
zijnde	O
,	O
is	O
goetgevonden	O
ende	O
verstaen	O
,	O
mits	O
desen	O
te	O
lasten	O
de	O
Kamerbewaerders	B-HOE
van	I-HOE
haer	I-HOE
Hoogh	I-HOE
Mogende	I-HOE
,	O
aen	O
de	O
Suppliante	O
te	O
betalen	O
dertigh	O
guldens	O
eens	O
,	O
die	O
haer	O
in	O
reeckeninge	O
gevalideert	O
sullen	O
werden	O
.	O
