Ontfangen	O
een	O
missive	O
van	O
t	O
'	O
collegie	B-ORG
ter	I-ORG
Admiraliteyt	I-ORG
tot	I-ORG
Amsterdam	I-ORG
geschreven	O
aldaer	O
den	O
xxvijen	O
.	O
February	O
lestleden	O
:	O
houdende	O
bericht	O
op	O
verscheyden	O
missiven	O
van	O
haer	O
Ho	O
:	O
Mo	O
:	O
eerst	O
raeckende	O
de	O
reeckeninge	O
vanden	O
ontfanger	O
hoeffyser	O
vanden	O
jaere	O
1626	O
.	O
ten	O
ije	O
.	O
nopende	O
het	O
schip	O
by	O
t	O
'	O
voors	O
collegie	O
geequipeert	O
tot	O
uytrichtinge	O
van	O
t	O
'	O
bewuste	O
exploict	O
nevens	O
noch	O
drie	O
schepen	O
van	O
d'andere	O
collegien	O
.	O
Ten	O
iije	O
belangende	O
de	O
schepen	O
van	O
oorloge	O
die	O
sy	O
gedurende	O
twinter	O
saisoen	O
onder	O
de	O
vlagge	O
opde	O
cust	O
ende	O
tottet	O
cruisen	O
in	O
zee	O
hebben	O
gehouden	O
.	O
Ten	O
iije	O
.	O
concernerende	O
den	O
staet	O
vande	O
penningen	O
by	O
t'voors	O
collegie	O
uyt	O
het	O
ije	O
.	O
Millioen	O
ontfangen	O
:	O
Waerop	O
egeen	O
resolutie	O
is	O
gevallen	O
.	O
