Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
Opt	O	O	O	O	O	O	O	O
versouck	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
Capn	B-HOE	O	B-PER	O	O	O	O	O	Capn
Vander	O	O	I-PER	O	O	O	O	O
Elst	O	O	I-PER	O	O	O	O	O
geseit	O	O	I-PER	O	O	O	O	O
Blaubeen	O	O	I-PER	O	O	O	O	O
,	O	O	O	O	O	O	O	O
om	O	O	O	O	O	O	O	O
voor	O	O	O	O	O	O	O	O
drie	O	O	O	O	O	O	O	O
off	O	O	O	O	O	O	O	O
vier	O	O	O	O	O	O	O	O
maenden	O	O	O	O	O	O	O	O
hem	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
mogen	O	O	O	O	O	O	O	O
absenteren	O	O	O	O	O	O	O	O
met	O	O	O	O	O	O	O	O
syne	O	O	O	O	O	O	O	O
peerden	O	O	O	O	O	O	O	O
vande	O	O	O	O	O	O	O	O
Compe	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O
andersins	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
Is	O	O	O	O	O	O	O	O
goetgevonden	O	O	O	O	O	O	O	O
alle	O	O	O	O	O	O	O	O
t'selve	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
stollen	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
dispositie	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
Syn	B-HOE	O	O	O	O	O	O	O	Syn Extie
Extie	I-HOE	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O
