Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
Sijnde	O	O	O	O	O	O	O	O
ten	O	O	O	O	O	O	O	O
eenemael	O	O	O	O	O	O	O	O
onmogelijck	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
een	O	O	O	O	O	O	O	O
provincie	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
oorloch	O	O	O	O	O	O	O	O
op	O	O	O	O	O	O	O	O
haren	O	O	O	O	O	O	O	O
hals	O	O	O	O	O	O	O	O
gecregen	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
last	O	O	O	O	O	O	O	O
vande	O	O	O	O	O	O	O	O
Generaliteijt	O	O	O	O	O	O	O	O
voor	O	O	O	O	O	O	O	O
haer	O	O	O	O	O	O	O	O
particulier	O	O	O	O	O	O	O	O
allee	O	O	O	O	O	O	O	O
„	O	O	O	O	O	O	O	O
nich	O	O	O	O	O	O	O	O
soude	O	O	O	O	O	O	O	O
connen	O	O	O	O	O	O	O	O
dragen	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O
sich	O	O	O	O	O	O	O	O
met	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
spen	O	O	O	O	O	O	O	O
„	O	O	O	O	O	O	O	O
deren	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
haere	O	O	O	O	O	O	O	O
gereetste	O	O	O	O	O	O	O	O
middelen	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
soo	O	O	O	O	O	O	O	O
diep	O	O	O	O	O	O	O	O
voor	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
gemeene	O	O	O	O	O	O	O	O
heeft	O	O	O	O	O	O	O	O
geengageert	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
daerinne	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
hare	O	O	O	O	O	O	O	O
mede	B-HOE	O	O	O	O	O	O	O	mede= Bondt genoten
=	I-HOE	O	O	O	O	O	O	O
Bondt	I-HOE	O	O	O	O	O	O	O
genoten	I-HOE	O	O	O	O	O	O	O
pro	O	O	O	O	O	O	O	O
quota	O	O	O	O	O	O	O	O
niet	O	O	O	O	O	O	O	O
soude	O	O	O	O	O	O	O	O
werden	O	O	O	O	O	O	O	O
ontheft	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
