IS	O
ter	O
Vergaderinge	O
geleesen	O
de	O
Requeste	O
van	O
Jan	O
van	O
Besouw	O
en	O
Lucas	O
Schoutens	O
,	O
Kerck	O
meesteren	O
der	O
Roomsche	O
Kerckschuur	O
,	O
en	O
verdere	O
Ingezeetenen	O
,	O
professie	O
doende	O
van	O
de	O
Roomsche	O
Religie	O
,	O
tot	O
Goirle	O
,	O
Quartiere	O
van	O
Oosterwyck	O
,	O
Meyerye	O
van	O
'	O
s	O
Hertogenbosch	O
,	O
versoeckende	O
,	O
om	O
reedenen	O
in	O
de	O
voorsz	O
Requeste	O
geallegeert	O
,	O
dat	O
haar	O
Hoogh	O
Mogende	O
de	O
Suppliantem	O
gelieven	O
te	O
permitteeren	O
,	O
om	O
,	O
in	O
gevolge	O
de	O
verleende	O
permissie	O
,	O
de	O
gemaackte	O
ongebriseerde	O
enkelde	O
Deur	O
met	O
haare	O
Gebinten	O
,	O
hebbende	O
aght	O
en	O
vier	O
voeten	O
in	O
de	O
lighten	O
-	O
of	O
binnenwercks	O
binnen	O
in	O
de	O
Kerck	O
met	O
een	O
Portaal	O
uytkoomende	O
,	O
en	O
welcke	O
bevonden	O
is	O
onnoodigh	O
,	O
en	O
tot	O
ongemack	O
en	O
koude	O
is	O
verstrekkende	O
,	O
te	O
moogen	O
uytbreecken	O
en	O
de	O
muur	O
egaal	O
toe	O
te	O
metselen	O
,	O
mitsgaders	O
het	O
Portaal	O
binnen	O
in	O
de	O
Rerckschuur	O
te	O
annoveeren	O
en	O
witten	O
gelijck	O
de	O
andere	O
Muuren	O
in	O
voorschreeve	O
Kerckschuur	O
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
Copie	O
van	O
de	O
voorschreeve	O
Requeste	O
gesteld	O
sal	O
worden	O
in	O
handen	O
van	O
den	O
Quartierschout	O
van	O
het	O
gemelde	O
Quartier	O
van	O
Oosterwyk	O
,	O
om	O
desselfs	O
beright	O
daar	O
op	O
aan	O
haar	O
Hoogh	O
Mogende	O
te	O
laaten	O
toe	O
koomen	O
.	O
