IS	O
ter	O
Vergaderinge	O
gelesen	O
de	O
Requeste	O
van	O
Frederick	B-PER
Laakeman	I-PER
,	I-PER
Commis	I-PER
Generaal	I-PER
van	I-PER
de	I-PER
Convoyen	I-PER
en	I-PER
Licenten	I-PER
onder	O
het	O
ressort	O
van	O
het	O
Collegie	O
ter	O
Admiraliteyt	O
in	O
West-Vrieslandt	O
en	O
het	O
Noorder	O
Quartier	O
;	O
presenteerende	O
daar	O
nevens	O
sijne	O
Declaratie	O
van	O
vacatien	O
,	O
verschot	O
en	O
reyskosten	O
,	O
ten	O
dienste	O
van	O
den	O
Lande	O
gedaan	O
,	O
in	O
de	O
jaaren	O
seventien	O
hondert	O
negentien	O
,	O
seventien	O
hondert	O
twintig	O
,	O
seventien	O
hondert	O
een	O
en	O
twintigh	O
,	O
seventien	O
hondert	O
twee	O
en	O
twintigh	O
en	O
seventien	O
hondert	O
drie	O
en	O
twintigh	O
,	O
met	O
versoeck	O
,	O
dat	O
de	O
selve	O
moge	O
werden	O
gesonden	O
aan	O
de	O
Generaliteyts	O
Reekenkamer	O
,	O
om	O
aldaar	O
te	O
werden	O
opgenomen	O
en	O
geliquideert	O
,	O
volgens	O
de	O
Ordres	O
van	O
het	O
Landt	O
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedtgevonden	O
ende	O
verstaan	O
,	O
dat	O
de	O
Declaratie	O
nevens	O
de	O
voorschreve	O
Requeste	O
gevoeght	O
,	O
gesonden	O
sal	O
werden	O
aan	O
de	O
Generaliteyts	O
Reeken	O
kamer	O
,	O
om	O
te	O
visiteeren	O
,	O
examineeren	O
en	O
liquideeren	O
,	O
volgens	O
en	O
in	O
conformiteyt	O
van	O
de	O
Ordres	O
van	O
het	O
Landt	O
.	O
