inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4565		NL-HaNA_1.01.02_4565_0009-line-3614-103-1149-240	NL-HaNA_1.01.02_4565_0009	9	17	1646	8	15	start
4565		NL-HaNA_1.01.02_4565_0012-line-177-2275-2156-220	NL-HaNA_1.01.02_4565_0012	12	22	1646	8	20	start
4565		NL-HaNA_1.01.02_4565_0012-line-3668-2462-1084-228	NL-HaNA_1.01.02_4565_0012	12	23	1646	9	6	start
4565		NL-HaNA_1.01.02_4565_0013-line-1245-1225-1219-213	NL-HaNA_1.01.02_4565_0013	13	24	1646	9	11	start
4565		NL-HaNA_1.01.02_4565_0013-line-174-2984-2242-210	NL-HaNA_1.01.02_4565_0013	13	24	1646	9	18	start
4565		NL-HaNA_1.01.02_4565_0015-line-1250-855-1112-224	NL-HaNA_1.01.02_4565_0015	15	28	1646	9	26	start
4565		NL-HaNA_1.01.02_4565_0027-line-261-3160-2300-191	NL-HaNA_1.01.02_4565_0027	27	52	1648	9	5	start
4565		NL-HaNA_1.01.02_4565_0028-line-1378-2909-1177-151	NL-HaNA_1.01.02_4565_0028	28	54	1648	9	25	start
4565		NL-HaNA_1.01.02_4565_0032-line-3694-348-1037-146	NL-HaNA_1.01.02_4565_0032	32	63	1649	10	1	start
4565		NL-HaNA_1.01.02_4565_0032-line-3631-1927-979-206	NL-HaNA_1.01.02_4565_0032	32	63	1649	10	8	start
4565		NL-HaNA_1.01.02_4565_0054-line-3302-2589-1206-266	NL-HaNA_1.01.02_4565_0054	54	107	1651	10	10	start
4565		NL-HaNA_1.01.02_4565_0055-line-1188-1060-1100-222	NL-HaNA_1.01.02_4565_0055	55	108	1651	10	27	start
4565		NL-HaNA_1.01.02_4565_0055-line-1083-2644-1155-249	NL-HaNA_1.01.02_4565_0055	55	108	1651	10	28	start
4565		NL-HaNA_1.01.02_4565_0055-line-3249-1021-1508-198	NL-HaNA_1.01.02_4565_0055	55	109	1651	11	18	start
4565		NL-HaNA_1.01.02_4565_0056-line-977-1029-1341-248	NL-HaNA_1.01.02_4565_0056	56	110	1651	11	23	start
4565		NL-HaNA_1.01.02_4565_0056-line-1100-3062-1312-234	NL-HaNA_1.01.02_4565_0056	56	110	1651	11	24	start
4565		NL-HaNA_1.01.02_4565_0056-line-3319-460-1363-159	NL-HaNA_1.01.02_4565_0056	56	111	1651	11	29	start
4565		NL-HaNA_1.01.02_4565_0057-line-1125-858-1205-245	NL-HaNA_1.01.02_4565_0057	57	112	1651	12	13	start
4565		NL-HaNA_1.01.02_4565_0057-line-991-2830-1339-225	NL-HaNA_1.01.02_4565_0057	57	112	1651	12	30	start
4565		NL-HaNA_1.01.02_4565_0057-line-3091-817-1474-245	NL-HaNA_1.01.02_4565_0057	57	113	1652	1	6	start
4565		NL-HaNA_1.01.02_4565_0057-line-3305-2614-1101-242	NL-HaNA_1.01.02_4565_0057	57	113	1652	1	9	start
4565		NL-HaNA_1.01.02_4565_0057-line-3272-3591-1161-210	NL-HaNA_1.01.02_4565_0057	57	113	1652	1	10	start
4565		NL-HaNA_1.01.02_4565_0058-line-1140-1121-1149-233	NL-HaNA_1.01.02_4565_0058	58	114	1652	1	12	start
4565		NL-HaNA_1.01.02_4565_0058-line-3364-696-1183-268	NL-HaNA_1.01.02_4565_0058	58	115	1652	1	16	start
4565		NL-HaNA_1.01.02_4565_0059-line-1089-1970-1348-217	NL-HaNA_1.01.02_4565_0059	59	116	1652	1	20	start
4565		NL-HaNA_1.01.02_4565_0059-line-1124-3206-1120-218	NL-HaNA_1.01.02_4565_0059	59	116	1652	1	24	start
4565		NL-HaNA_1.01.02_4565_0059-line-3340-1235-1250-247	NL-HaNA_1.01.02_4565_0059	59	117	1652	1	26	start
4565		NL-HaNA_1.01.02_4565_0059-line-3216-2045-1226-165	NL-HaNA_1.01.02_4565_0059	59	117	1652	2	10	start
4565		NL-HaNA_1.01.02_4565_0062-line-993-2086-1230-249	NL-HaNA_1.01.02_4565_0062	62	122	1652	2	20	start
4565		NL-HaNA_1.01.02_4565_0060-line-1121-1540-1257-177	NL-HaNA_1.01.02_4565_0060	60	118	1652	2	7	start
4565		NL-HaNA_1.01.02_4565_0062-line-3375-1080-1149-228	NL-HaNA_1.01.02_4565_0062	62	123	1652	2	22	start
4565		NL-HaNA_1.01.02_4565_0064-line-1245-3046-990-178	NL-HaNA_1.01.02_4565_0064	64	126	1652	3	1	start
4565		NL-HaNA_1.01.02_4565_0064-line-3570-2364-1205-222	NL-HaNA_1.01.02_4565_0064	64	127	1652	3	5	start
4565		NL-HaNA_1.01.02_4565_0065-line-1152-1849-1118-209	NL-HaNA_1.01.02_4565_0065	65	128	1652	3	8	start
4565		NL-HaNA_1.01.02_4565_0066-line-3594-868-1124-235	NL-HaNA_1.01.02_4565_0066	66	131	1652	3	14	start
4565		NL-HaNA_1.01.02_4565_0066-line-3469-2652-1361-206	NL-HaNA_1.01.02_4565_0066	66	131	1652	3	16	start
4565		NL-HaNA_1.01.02_4565_0067-line-1209-83-1190-228	NL-HaNA_1.01.02_4565_0067	67	132	1652	3	27	start
4565		NL-HaNA_1.01.02_4565_0067-line-1199-2512-1102-196	NL-HaNA_1.01.02_4565_0067	67	132	1652	3	29	start
4565		NL-HaNA_1.01.02_4565_0068-line-3617-3132-1119-261	NL-HaNA_1.01.02_4565_0068	68	135	1652	4	2	start
4565		NL-HaNA_1.01.02_4565_0069-line-1179-397-1212-258	NL-HaNA_1.01.02_4565_0069	69	136	1652	4	3	start
4565		NL-HaNA_1.01.02_4565_0069-line-3622-814-979-241	NL-HaNA_1.01.02_4565_0069	69	137	1652	5	2	start
4565		NL-HaNA_1.01.02_4565_0069-line-3593-1868-938-230	NL-HaNA_1.01.02_4565_0069	69	137	1652	5	13	start
4565		NL-HaNA_1.01.02_4565_0073-line-3674-2282-1089-279	NL-HaNA_1.01.02_4565_0073	73	145	1652	5	14	start
4565		NL-HaNA_1.01.02_4565_0074-line-1089-3238-1161-248	NL-HaNA_1.01.02_4565_0074	74	146	1652	5	15	start
4565		NL-HaNA_1.01.02_4565_0074-line-3529-1386-1092-291	NL-HaNA_1.01.02_4565_0074	74	147	1652	5	22	start
4565		NL-HaNA_1.01.02_4565_0075-line-1185-1606-1040-229	NL-HaNA_1.01.02_4565_0075	75	148	1652	6	13	start
4565		NL-HaNA_1.01.02_4565_0076-line-1164-2477-1149-233	NL-HaNA_1.01.02_4565_0076	76	150	1652	6	14	start
4565		NL-HaNA_1.01.02_4565_0091-line-1219-2901-1201-218	NL-HaNA_1.01.02_4565_0091	91	180	1652	6	30	start
4565		NL-HaNA_1.01.02_4565_0096-line-3563-928-1111-249	NL-HaNA_1.01.02_4565_0096	96	191	1652	7	3	start
4565		NL-HaNA_1.01.02_4565_0099-line-1169-1517-988-269	NL-HaNA_1.01.02_4565_0099	99	196	1652	7	5	start
4565		NL-HaNA_1.01.02_4565_0101-line-3531-314-1146-295	NL-HaNA_1.01.02_4565_0101	101	201	1652	7	6	start
4565		NL-HaNA_1.01.02_4565_0102-line-3530-1276-1119-170	NL-HaNA_1.01.02_4565_0102	102	203	1652	7	7	start
4565		NL-HaNA_1.01.02_4565_0103-line-1082-1140-1096-285	NL-HaNA_1.01.02_4565_0103	103	204	1652	7	9	start
4565		NL-HaNA_1.01.02_4565_0108-line-3447-649-1240-267	NL-HaNA_1.01.02_4565_0108	108	215	1652	7	13	start
4565		NL-HaNA_1.01.02_4565_0111-line-1142-1768-1120-208	NL-HaNA_1.01.02_4565_0111	111	220	1652	7	14	start
4565		NL-HaNA_1.01.02_4565_0113-line-1215-2976-1082-252	NL-HaNA_1.01.02_4565_0113	113	224	1652	7	16	start
4565		NL-HaNA_1.01.02_4565_0114-line-1184-981-849-258	NL-HaNA_1.01.02_4565_0114	114	226	1652	7	18	start
4565		NL-HaNA_1.01.02_4565_0114-line-3648-3273-904-194	NL-HaNA_1.01.02_4565_0114	114	227	1652	7	20	start
4565		NL-HaNA_1.01.02_4565_0117-line-3558-807-1115-276	NL-HaNA_1.01.02_4565_0117	117	233	1652	7	23	start
4565		NL-HaNA_1.01.02_4565_0119-line-1180-1085-1160-242	NL-HaNA_1.01.02_4565_0119	119	236	1652	7	24	start
4565		NL-HaNA_1.01.02_4565_0119-line-3502-2408-988-228	NL-HaNA_1.01.02_4565_0119	119	237	1652	7	25	start
4565		NL-HaNA_1.01.02_4565_0120-line-1191-116-1035-191	NL-HaNA_1.01.02_4565_0120	120	238	1652	7	26	start
4565		NL-HaNA_1.01.02_4565_0121-line-1142-2733-1170-274	NL-HaNA_1.01.02_4565_0121	121	240	1652	7	27	start
4565		NL-HaNA_1.01.02_4565_0122-line-1197-2201-1129-215	NL-HaNA_1.01.02_4565_0122	122	242	1652	7	29	start
4565		NL-HaNA_1.01.02_4565_0123-line-1205-936-1086-258	NL-HaNA_1.01.02_4565_0123	123	244	1652	7	30	start
4565		NL-HaNA_1.01.02_4565_0124-line-3570-1194-1176-284	NL-HaNA_1.01.02_4565_0124	124	247	1652	7	31	start
4565		NL-HaNA_1.01.02_4565_0126-line-1106-71-1158-228	NL-HaNA_1.01.02_4565_0126	126	250	1652	8	1	start
4565		NL-HaNA_1.01.02_4565_0126-line-1101-3332-1129-222	NL-HaNA_1.01.02_4565_0126	126	250	1652	8	2	start
4565		NL-HaNA_1.01.02_4565_0127-line-3394-3436-1163-253	NL-HaNA_1.01.02_4565_0127	127	253	1652	8	3	start
4565		NL-HaNA_1.01.02_4565_0130-line-3406-1534-1325-279	NL-HaNA_1.01.02_4565_0130	130	259	1652	8	7	start
4565		NL-HaNA_1.01.02_4565_0131-line-1187-2209-1111-236	NL-HaNA_1.01.02_4565_0131	131	260	1652	8	8	start
4565		NL-HaNA_1.01.02_4565_0132-line-1202-1347-1071-262	NL-HaNA_1.01.02_4565_0132	132	262	1652	8	9	start
4565		NL-HaNA_1.01.02_4565_0135-line-1145-447-1290-266	NL-HaNA_1.01.02_4565_0135	135	268	1652	8	10	start
4565		NL-HaNA_1.01.02_4565_0137-line-3466-3438-1281-250	NL-HaNA_1.01.02_4565_0137	137	273	1652	8	14	start
4565		NL-HaNA_1.01.02_4565_0139-line-1081-2382-1225-265	NL-HaNA_1.01.02_4565_0139	139	276	1652	8	15	start
4565		NL-HaNA_1.01.02_4565_0140-line-1152-2623-1226-235	NL-HaNA_1.01.02_4565_0140	140	278	1652	8	16	start
4565		NL-HaNA_1.01.02_4565_0143-line-3647-177-1252-171	NL-HaNA_1.01.02_4565_0143	143	285	1652	8	18	start
4565		NL-HaNA_1.01.02_4565_0147-line-3636-1713-1294-240	NL-HaNA_1.01.02_4565_0147	147	293	1652	8	21	start
4565		NL-HaNA_1.01.02_4565_0149-line-1145-882-1121-261	NL-HaNA_1.01.02_4565_0149	149	296	1652	8	22	start
4565		NL-HaNA_1.01.02_4565_0150-line-1054-1898-1266-292	NL-HaNA_1.01.02_4565_0150	150	298	1652	8	24	start
4565		NL-HaNA_1.01.02_4565_0151-line-3599-2105-1279-197	NL-HaNA_1.01.02_4565_0151	151	301	1652	8	27	start
4565		NL-HaNA_1.01.02_4565_0157-line-1230-940-1109-174	NL-HaNA_1.01.02_4565_0157	157	312	1652	8	30	start
4565		NL-HaNA_1.01.02_4565_0157-line-3556-2479-1244-262	NL-HaNA_1.01.02_4565_0157	157	313	1652	8	31	start
4565		NL-HaNA_1.01.02_4565_0160-line-1233-2600-1242-277	NL-HaNA_1.01.02_4565_0160	160	318	1652	9	3	start
