inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url	date
3118	NL-HaNA_1.01.02_3118_0016-text_region-3556-1917-1573-331		16	31	1587	1	1	0		start	unrecognized_start_recto	1/1	NL-HaNA_1.01.02_3118_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_16.0	1587-01-01
3118		NL-HaNA_1.01.02_3118_0016-line-3686-2672-1157-207	16	31	1587	1	2	0		start	unrecognized_start_recto	2/1	NL-HaNA_1.01.02_3118_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_16.0	1587-01-02
3118	NL-HaNA_1.01.02_3118_0017-text_region-1446-1743-935-195		17	32	1587	1	2	0		start			NL-HaNA_1.01.02_3118_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_17.0	1587-01-02
3118	NL-HaNA_1.01.02_3118_0017-text_region-3994-481-737-146		17	33	1587	1	3	0		start			NL-HaNA_1.01.02_3118_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_17.0	1587-01-03
3118	NL-HaNA_1.01.02_3118_0017-text_region-3983-2304-871-231		17	33	1587	1	4	0		start			NL-HaNA_1.01.02_3118_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_17.0	1587-01-04
3118	NL-HaNA_1.01.02_3118_0017-text_region-4128-2711-736-171		17	33	1587	1	5	0		start			NL-HaNA_1.01.02_3118_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_17.0	1587-01-05
3118	NL-HaNA_1.01.02_3118_0018-text_region-1355-1888-862-217		18	34	1587	1	6	0		start			NL-HaNA_1.01.02_3118_18.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_18.0	1587-01-06
3118	NL-HaNA_1.01.02_3118_0019-text_region-2882-151-599-237		19	37	1587	1	6	0		header			NL-HaNA_1.01.02_3118_19.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_19.0	1587-01-06
3118	NL-HaNA_1.01.02_3118_0020-text_region-2866-193-684-196		20	39	1587	1	6	0		header			NL-HaNA_1.01.02_3118_20.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_20.0	1587-01-06
3118	NL-HaNA_1.01.02_3118_0021-text_region-1277-2872-1013-141		21	40	1587	1	7	0		start	unrecognized_start_verso	7/1	NL-HaNA_1.01.02_3118_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_21.0	1587-01-07
3118	NL-HaNA_1.01.02_3118_0021-text_region-2871-186-605-200		21	41	1587	1	7	0		header			NL-HaNA_1.01.02_3118_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_21.0	1587-01-07
3118	NL-HaNA_1.01.02_3118_0022-text_region-1463-2800-615-149		22	42	1587	1	8	0		start			NL-HaNA_1.01.02_3118_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_22.0	1587-01-08
3118	NL-HaNA_1.01.02_3118_0023-text_region-2919-180-595-210		23	45	1587	1	8	0		header			NL-HaNA_1.01.02_3118_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_23.0	1587-01-08
3118	NL-HaNA_1.01.02_3118_0024-text_region-2951-162-644-220		24	47	1587	1	8	0		header			NL-HaNA_1.01.02_3118_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_24.0	1587-01-08
3118	NL-HaNA_1.01.02_3118_0025-text_region-2949-178-651-217		25	49	1587	1	8	0		header			NL-HaNA_1.01.02_3118_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_25.0	1587-01-08
3118	NL-HaNA_1.01.02_3118_0026-text_region-3907-1044-987-178		26	51	1587	1	9	0		start			NL-HaNA_1.01.02_3118_26.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3118/file/NL-HaNA_1.01.02_3118_26.0	1587-01-09
