inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url	date
3106	NL-HaNA_1.01.02_3106_0006-text_region-3887-271-1235-249		6	11	1580	11	28	0		start	unrecognized_start_recto	28/11	NL-HaNA_1.01.02_3106_06.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_06.0	1580-11-28
3106	NL-HaNA_1.01.02_3106_0007-text_region-1139-2674-1340-225		7	12	1580	12	1	0		start	unrecognized_start_verso	1/12	NL-HaNA_1.01.02_3106_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_07.0	1580-12-01
3106	NL-HaNA_1.01.02_3106_0007-text_region-3808-2797-1267-297		7	13	1580	12	2	0		start	unrecognized_start_recto	2/12	NL-HaNA_1.01.02_3106_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_07.0	1580-12-02
3106	NL-HaNA_1.01.02_3106_0008-text_region-1243-417-1296-200		8	14	1580	12	3	0		start	unrecognized_start_verso	3/12	NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-03
3106	NL-HaNA_1.01.02_3106_0008-text_region-1104-3052-1377-205		8	14	1580	12	4	0		start	unrecognized_start_verso	4/12	NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-04
3106	NL-HaNA_1.01.02_3106_0008-text_region-3665-375-1366-261		8	15	1580	12	5	0	start_in_header_position	start	unrecognized_start_recto	5/12	NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-05
3106	NL-HaNA_1.01.02_3106_0008-text_region-3802-676-1074-250		8	15	1580	12	6	0	start_in_header_position	start	unrecognized_start_recto	6/12	NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-06
3106	NL-HaNA_1.01.02_3106_0008-text_region-3628-987-1239-260		8	15	1580	12	7	0	start_in_header_position	start	unrecognized_start_recto	7/12	NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-07
3106	NL-HaNA_1.01.02_3106_0008-text_region-4055-2095-846-212		8	15	1580	12	8	0	start_in_header_position	start			NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-08
3106	NL-HaNA_1.01.02_3106_0008-text_region-3533-2933-1398-239		8	15	1580	12	9	0	start_in_header_position	start	unrecognized_start_recto	9/12	NL-HaNA_1.01.02_3106_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_08.0	1580-12-09
3106	NL-HaNA_1.01.02_3106_0009-text_region-879-451-1536-244		9	16	1580	12	10	0		start	unrecognized_start_verso	10/12	NL-HaNA_1.01.02_3106_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_09.0	1580-12-10
3106	NL-HaNA_1.01.02_3106_0009-text_region-1046-732-1398-272		9	16	1580	12	11	0		start	unrecognized_start_verso	11/12	NL-HaNA_1.01.02_3106_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_09.0	1580-12-11
3106	NL-HaNA_1.01.02_3106_0009-text_region-1016-1373-1370-263		9	16	1580	12	12	0		start	unrecognized_start_verso	12/12	NL-HaNA_1.01.02_3106_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_09.0	1580-12-12
3106	NL-HaNA_1.01.02_3106_0009-text_region-1651-2455-711-230		9	16	1580	12	13	0		start			NL-HaNA_1.01.02_3106_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_09.0	1580-12-13
3106	NL-HaNA_1.01.02_3106_0010-text_region-1079-363-1357-312		10	18	1580	12	14	0		start	unrecognized_start_verso	14/12	NL-HaNA_1.01.02_3106_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_10.0	1580-12-14
3106	NL-HaNA_1.01.02_3106_0010-text_region-1327-2280-1152-218		10	18	1580	12	15	0		start	unrecognized_start_verso	15/12	NL-HaNA_1.01.02_3106_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_10.0	1580-12-15
3106	NL-HaNA_1.01.02_3106_0010-text_region-3871-1066-1032-246		10	19	1580	12	16	0		start	unrecognized_start_verso	16/12	NL-HaNA_1.01.02_3106_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3106/file/NL-HaNA_1.01.02_3106_10.0	1580-12-16
