inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4657		NL-HaNA_1.01.02_4657_0014-line-3492-337-1575-280	NL-HaNA_1.01.02_4657_0014	14	27	1725	1	2	start
4657		NL-HaNA_1.01.02_4657_0015-line-3657-1299-1451-261	NL-HaNA_1.01.02_4657_0015	15	29	1725	1	3	start
4657		NL-HaNA_1.01.02_4657_0016-line-1061-569-1503-244	NL-HaNA_1.01.02_4657_0016	16	30	1725	1	5	start
4657		NL-HaNA_1.01.02_4657_0017-line-3323-115-1527-288	NL-HaNA_1.01.02_4657_0017	17	33	1725	1	6	start
4657		NL-HaNA_1.01.02_4657_0018-line-1122-1626-1411-263	NL-HaNA_1.01.02_4657_0018	18	34	1725	1	8	start
4657		NL-HaNA_1.01.02_4657_0018-line-3634-2106-1384-270	NL-HaNA_1.01.02_4657_0018	18	35	1725	1	11	start
4657		NL-HaNA_1.01.02_4657_0019-line-1025-2910-1609-297	NL-HaNA_1.01.02_4657_0019	19	36	1725	1	13	start
4657		NL-HaNA_1.01.02_4657_0020-line-1122-436-1436-232	NL-HaNA_1.01.02_4657_0020	20	38	1725	1	15	start
4657		NL-HaNA_1.01.02_4657_0021-line-999-912-1643-303	NL-HaNA_1.01.02_4657_0021	21	40	1725	1	17	start
4657		NL-HaNA_1.01.02_4657_0021-line-1120-3373-1491-277	NL-HaNA_1.01.02_4657_0021	21	40	1725	1	19	start
4657		NL-HaNA_1.01.02_4657_0024-line-1147-2253-1508-271	NL-HaNA_1.01.02_4657_0024	24	46	1725	1	22	start
4657		NL-HaNA_1.01.02_4657_0025-line-1107-2285-1571-251	NL-HaNA_1.01.02_4657_0025	25	48	1725	1	23	start
4657		NL-HaNA_1.01.02_4657_0029-line-3444-2995-1530-290	NL-HaNA_1.01.02_4657_0029	29	57	1725	1	24	start
4657		NL-HaNA_1.01.02_4657_0031-line-1117-2010-1395-195	NL-HaNA_1.01.02_4657_0031	31	60	1725	1	25	start
4657		NL-HaNA_1.01.02_4657_0032-line-3461-2657-1453-209	NL-HaNA_1.01.02_4657_0032	32	63	1725	1	26	start
4657		NL-HaNA_1.01.02_4657_0033-line-3325-759-1399-266	NL-HaNA_1.01.02_4657_0033	33	65	1725	1	29	start
4657		NL-HaNA_1.01.02_4657_0033-line-3347-1947-1582-288	NL-HaNA_1.01.02_4657_0033	33	65	1725	1	30	start
4657		NL-HaNA_1.01.02_4657_0034-line-3483-663-1510-249	NL-HaNA_1.01.02_4657_0034	34	67	1725	2	2	start
4657		NL-HaNA_1.01.02_4657_0035-line-3515-2649-1465-263	NL-HaNA_1.01.02_4657_0035	35	69	1725	2	5	start
4657		NL-HaNA_1.01.02_4657_0036-line-3413-2406-1555-261	NL-HaNA_1.01.02_4657_0036	36	71	1725	2	6	start
4657		NL-HaNA_1.01.02_4657_0037-line-1101-2136-1260-236	NL-HaNA_1.01.02_4657_0037	37	72	1725	2	8	start
4657		NL-HaNA_1.01.02_4657_0037-line-1058-3481-1419-258	NL-HaNA_1.01.02_4657_0037	37	72	1725	2	9	start
4657		NL-HaNA_1.01.02_4657_0043-line-3500-447-1429-275	NL-HaNA_1.01.02_4657_0043	43	85	1725	2	10	start
4657		NL-HaNA_1.01.02_4657_0052-line-3352-1749-1320-141	NL-HaNA_1.01.02_4657_0052	52	103	1725	2	12	start
4657		NL-HaNA_1.01.02_4657_0052-line-3350-3265-1507-226	NL-HaNA_1.01.02_4657_0052	52	103	1725	2	13	start
4657		NL-HaNA_1.01.02_4657_0053-line-1035-784-1509-189	NL-HaNA_1.01.02_4657_0053	53	104	1725	2	14	start
4657		NL-HaNA_1.01.02_4657_0053-line-3395-1685-1307-204	NL-HaNA_1.01.02_4657_0053	53	105	1725	2	15	start
4657		NL-HaNA_1.01.02_4657_0054-line-3303-2496-1449-270	NL-HaNA_1.01.02_4657_0054	54	107	1725	2	17	start
4657		NL-HaNA_1.01.02_4657_0055-line-1080-405-1292-245	NL-HaNA_1.01.02_4657_0055	55	108	1725	2	19	start
4657		NL-HaNA_1.01.02_4657_0055-line-899-2576-1652-266	NL-HaNA_1.01.02_4657_0055	55	108	1725	2	20	start
4657		NL-HaNA_1.01.02_4657_0055-line-3441-712-1369-208	NL-HaNA_1.01.02_4657_0055	55	109	1725	2	22	start
4657		NL-HaNA_1.01.02_4657_0057-line-1193-1212-1293-190	NL-HaNA_1.01.02_4657_0057	57	112	1725	2	23	start
4657		NL-HaNA_1.01.02_4657_0057-line-3401-527-1419-203	NL-HaNA_1.01.02_4657_0057	57	113	1725	2	24	start
4657		NL-HaNA_1.01.02_4657_0057-line-3395-3277-1463-256	NL-HaNA_1.01.02_4657_0057	57	113	1725	2	26	start
4657		NL-HaNA_1.01.02_4657_0058-line-3377-639-1506-237	NL-HaNA_1.01.02_4657_0058	58	115	1725	2	27	start
4657		NL-HaNA_1.01.02_4657_0059-line-3429-2141-1335-243	NL-HaNA_1.01.02_4657_0059	59	117	1725	3	2	start
4657		NL-HaNA_1.01.02_4657_0059-line-3425-3392-1393-217	NL-HaNA_1.01.02_4657_0059	59	117	1725	3	3	start
4657		NL-HaNA_1.01.02_4657_0060-line-1057-1175-1268-158	NL-HaNA_1.01.02_4657_0060	60	118	1725	3	5	start
4657		NL-HaNA_1.01.02_4657_0060-line-3380-596-1453-211	NL-HaNA_1.01.02_4657_0060	60	119	1725	3	6	start
4657		NL-HaNA_1.01.02_4657_0061-line-1157-1179-1183-150	NL-HaNA_1.01.02_4657_0061	61	120	1725	3	8	start
4657		NL-HaNA_1.01.02_4657_0062-line-3531-2516-1224-213	NL-HaNA_1.01.02_4657_0062	62	123	1725	3	9	start
4657		NL-HaNA_1.01.02_4657_0063-line-1044-340-1442-196	NL-HaNA_1.01.02_4657_0063	63	124	1725	3	10	start
4657		NL-HaNA_1.01.02_4657_0063-line-1076-1515-1387-214	NL-HaNA_1.01.02_4657_0063	63	124	1725	3	12	start
4657		NL-HaNA_1.01.02_4657_0066-line-1021-451-1445-272	NL-HaNA_1.01.02_4657_0066	66	130	1725	3	13	start
4657		NL-HaNA_1.01.02_4657_0066-line-1102-2202-1226-216	NL-HaNA_1.01.02_4657_0066	66	130	1725	3	15	start
4657		NL-HaNA_1.01.02_4657_0073-line-3347-1168-1379-231	NL-HaNA_1.01.02_4657_0073	73	145	1725	3	16	start
4657		NL-HaNA_1.01.02_4657_0074-line-913-596-1476-203	NL-HaNA_1.01.02_4657_0074	74	146	1725	3	17	start
4657		NL-HaNA_1.01.02_4657_0074-line-1083-3047-1232-237	NL-HaNA_1.01.02_4657_0074	74	146	1725	3	19	start
4657		NL-HaNA_1.01.02_4657_0074-line-3473-2216-1221-190	NL-HaNA_1.01.02_4657_0074	74	147	1725	3	22	start
4657		NL-HaNA_1.01.02_4657_0074-line-3346-3497-1440-204	NL-HaNA_1.01.02_4657_0074	74	147	1725	3	23	start
4657		NL-HaNA_1.01.02_4657_0075-line-3281-186-1316-177	NL-HaNA_1.01.02_4657_0075	75	149	1725	3	26	start
4657		NL-HaNA_1.01.02_4657_0075-line-3303-1755-1436-198	NL-HaNA_1.01.02_4657_0075	75	149	1725	3	27	start
4657		NL-HaNA_1.01.02_4657_0075-line-3524-2912-1212-231	NL-HaNA_1.01.02_4657_0075	75	149	1725	3	29	start
4657		NL-HaNA_1.01.02_4657_0076-line-1027-1635-1355-205	NL-HaNA_1.01.02_4657_0076	76	150	1725	3	31	start
4657		NL-HaNA_1.01.02_4657_0077-line-1040-2704-1420-261	NL-HaNA_1.01.02_4657_0077	77	152	1725	4	3	start
4657		NL-HaNA_1.01.02_4657_0077-line-3428-1920-1249-230	NL-HaNA_1.01.02_4657_0077	77	153	1725	4	5	start
4657		NL-HaNA_1.01.02_4657_0078-line-1054-1420-1327-255	NL-HaNA_1.01.02_4657_0078	78	154	1725	4	6	start
4657		NL-HaNA_1.01.02_4657_0078-line-991-2698-1332-261	NL-HaNA_1.01.02_4657_0078	78	154	1725	4	9	start
4657		NL-HaNA_1.01.02_4657_0078-line-3356-943-1591-259	NL-HaNA_1.01.02_4657_0078	78	155	1725	4	10	start
4657		NL-HaNA_1.01.02_4657_0079-line-928-1434-1504-256	NL-HaNA_1.01.02_4657_0079	79	156	1725	4	11	start
4657		NL-HaNA_1.01.02_4657_0079-line-3333-1818-1459-274	NL-HaNA_1.01.02_4657_0079	79	157	1725	4	13	start
4657		NL-HaNA_1.01.02_4657_0080-line-985-1740-1441-231	NL-HaNA_1.01.02_4657_0080	80	158	1725	4	14	start
4657		NL-HaNA_1.01.02_4657_0083-line-3379-1244-1354-274	NL-HaNA_1.01.02_4657_0083	83	165	1725	4	16	start
4657		NL-HaNA_1.01.02_4657_0083-line-3335-3111-1507-240	NL-HaNA_1.01.02_4657_0083	83	165	1725	4	17	start
4657		NL-HaNA_1.01.02_4657_0084-line-1157-2617-1309-251	NL-HaNA_1.01.02_4657_0084	84	166	1725	4	19	start
4657		NL-HaNA_1.01.02_4657_0084-line-3298-629-1544-242	NL-HaNA_1.01.02_4657_0084	84	167	1725	4	20	start
4657		NL-HaNA_1.01.02_4657_0084-line-3365-1812-1501-242	NL-HaNA_1.01.02_4657_0084	84	167	1725	4	21	start
4657		NL-HaNA_1.01.02_4657_0084-line-3380-3374-1474-228	NL-HaNA_1.01.02_4657_0084	84	167	1725	4	23	start
4657		NL-HaNA_1.01.02_4657_0085-line-1000-1002-1503-269	NL-HaNA_1.01.02_4657_0085	85	168	1725	4	24	start
4657		NL-HaNA_1.01.02_4657_0086-line-1167-1137-1266-220	NL-HaNA_1.01.02_4657_0086	86	170	1725	4	26	start
4657		NL-HaNA_1.01.02_4657_0086-line-1128-3086-1396-258	NL-HaNA_1.01.02_4657_0086	86	170	1725	4	27	start
4657		NL-HaNA_1.01.02_4657_0086-line-3420-2113-1508-250	NL-HaNA_1.01.02_4657_0086	86	171	1725	4	28	start
4657		NL-HaNA_1.01.02_4657_0086-line-3368-3285-1498-240	NL-HaNA_1.01.02_4657_0086	86	171	1725	4	30	start
4657		NL-HaNA_1.01.02_4657_0087-line-997-1835-1411-233	NL-HaNA_1.01.02_4657_0087	87	172	1725	5	1	start
4657		NL-HaNA_1.01.02_4657_0087-line-1175-2990-1156-259	NL-HaNA_1.01.02_4657_0087	87	172	1725	5	3	start
4657		NL-HaNA_1.01.02_4657_0087-line-3463-836-1219-226	NL-HaNA_1.01.02_4657_0087	87	173	1725	5	4	start
4657		NL-HaNA_1.01.02_4657_0088-line-969-1651-1399-210	NL-HaNA_1.01.02_4657_0088	88	174	1725	5	7	start
4657		NL-HaNA_1.01.02_4657_0088-line-3360-137-1174-251	NL-HaNA_1.01.02_4657_0088	88	175	1725	5	11	start
4657		NL-HaNA_1.01.02_4657_0088-line-3380-2106-1303-260	NL-HaNA_1.01.02_4657_0088	88	175	1725	5	14	start
4657		NL-HaNA_1.01.02_4657_0089-line-1056-1735-1217-246	NL-HaNA_1.01.02_4657_0089	89	176	1725	5	17	start
4657		NL-HaNA_1.01.02_4657_0089-line-3533-2466-1324-205	NL-HaNA_1.01.02_4657_0089	89	177	1725	5	18	start
4657		NL-HaNA_1.01.02_4657_0089-line-3545-3601-1276-189	NL-HaNA_1.01.02_4657_0089	89	177	1725	5	22	start
4657		NL-HaNA_1.01.02_4657_0090-line-1097-2248-1234-223	NL-HaNA_1.01.02_4657_0090	90	178	1725	5	24	start
4657		NL-HaNA_1.01.02_4657_0090-line-3392-994-1429-234	NL-HaNA_1.01.02_4657_0090	90	179	1725	5	25	start
4657		NL-HaNA_1.01.02_4657_0090-line-3359-2933-1410-242	NL-HaNA_1.01.02_4657_0090	90	179	1725	5	26	start
4657		NL-HaNA_1.01.02_4657_0091-line-3355-1679-1328-228	NL-HaNA_1.01.02_4657_0091	91	181	1725	5	28	start
4657		NL-HaNA_1.01.02_4657_0093-line-1095-456-1305-246	NL-HaNA_1.01.02_4657_0093	93	184	1725	5	29	start
4657		NL-HaNA_1.01.02_4657_0093-line-1197-2034-1224-223	NL-HaNA_1.01.02_4657_0093	93	184	1725	5	31	start
4657		NL-HaNA_1.01.02_4657_0093-line-1068-3389-1391-245	NL-HaNA_1.01.02_4657_0093	93	184	1725	6	2	start
4657		NL-HaNA_1.01.02_4657_0093-line-3394-1110-1382-228	NL-HaNA_1.01.02_4657_0093	93	185	1725	6	4	start
4657		NL-HaNA_1.01.02_4657_0093-line-3551-3268-1197-234	NL-HaNA_1.01.02_4657_0093	93	185	1725	6	7	start
4657		NL-HaNA_1.01.02_4657_0096-line-1042-1411-1296-225	NL-HaNA_1.01.02_4657_0096	96	190	1725	6	8	start
4657		NL-HaNA_1.01.02_4657_0096-line-1022-2869-1362-220	NL-HaNA_1.01.02_4657_0096	96	190	1725	6	11	start
4657		NL-HaNA_1.01.02_4657_0096-line-3388-424-1401-223	NL-HaNA_1.01.02_4657_0096	96	191	1725	6	12	start
4657		NL-HaNA_1.01.02_4657_0096-line-3350-3370-1461-215	NL-HaNA_1.01.02_4657_0096	96	191	1725	6	13	start
4657		NL-HaNA_1.01.02_4657_0097-line-1076-1652-1304-211	NL-HaNA_1.01.02_4657_0097	97	192	1725	6	14	start
4657		NL-HaNA_1.01.02_4657_0097-line-1010-2923-1296-216	NL-HaNA_1.01.02_4657_0097	97	192	1725	6	18	start
4657		NL-HaNA_1.01.02_4657_0097-line-3259-1393-1446-233	NL-HaNA_1.01.02_4657_0097	97	193	1725	6	19	start
4657		NL-HaNA_1.01.02_4657_0098-line-3495-708-1223-211	NL-HaNA_1.01.02_4657_0098	98	195	1725	6	21	start
4657		NL-HaNA_1.01.02_4657_0098-line-3428-2639-1377-237	NL-HaNA_1.01.02_4657_0098	98	195	1725	6	22	start
4657		NL-HaNA_1.01.02_4657_0099-line-1024-415-1346-236	NL-HaNA_1.01.02_4657_0099	99	196	1725	6	26	start
4657		NL-HaNA_1.01.02_4657_0099-line-1154-1661-1189-262	NL-HaNA_1.01.02_4657_0099	99	196	1725	6	28	start
4657		NL-HaNA_1.01.02_4657_0099-line-3502-3151-1299-220	NL-HaNA_1.01.02_4657_0099	99	197	1725	6	29	start
4657		NL-HaNA_1.01.02_4657_0100-line-3439-3295-1362-239	NL-HaNA_1.01.02_4657_0100	100	199	1725	6	30	start
4657		NL-HaNA_1.01.02_4657_0101-line-1010-1358-1186-176	NL-HaNA_1.01.02_4657_0101	101	200	1725	7	2	start
4657		NL-HaNA_1.01.02_4657_0101-line-1114-3377-1275-220	NL-HaNA_1.01.02_4657_0101	101	200	1725	7	3	start
4657		NL-HaNA_1.01.02_4657_0101-line-3544-1864-1100-227	NL-HaNA_1.01.02_4657_0101	101	201	1725	7	5	start
4657		NL-HaNA_1.01.02_4657_0101-line-3471-3054-1345-214	NL-HaNA_1.01.02_4657_0101	101	201	1725	7	6	start
4657		NL-HaNA_1.01.02_4657_0102-line-3441-803-1150-222	NL-HaNA_1.01.02_4657_0102	102	203	1725	7	9	start
4657		NL-HaNA_1.01.02_4657_0102-line-3521-2863-1273-203	NL-HaNA_1.01.02_4657_0102	102	203	1725	7	10	start
4657		NL-HaNA_1.01.02_4657_0103-line-3441-1742-1145-252	NL-HaNA_1.01.02_4657_0103	103	205	1725	7	16	start
4657		NL-HaNA_1.01.02_4657_0104-line-1166-1308-1315-221	NL-HaNA_1.01.02_4657_0104	104	206	1725	7	18	start
4657		NL-HaNA_1.01.02_4657_0105-line-1216-2398-1121-194	NL-HaNA_1.01.02_4657_0105	105	208	1725	7	19	start
4657		NL-HaNA_1.01.02_4657_0105-line-3289-95-1230-245	NL-HaNA_1.01.02_4657_0105	105	209	1725	7	20	start
4657		NL-HaNA_1.01.02_4657_0105-line-3402-1606-1369-203	NL-HaNA_1.01.02_4657_0105	105	209	1725	7	21	start
4657		NL-HaNA_1.01.02_4657_0105-line-3421-3465-1299-199	NL-HaNA_1.01.02_4657_0105	105	209	1725	7	24	start
4657		NL-HaNA_1.01.02_4657_0106-line-3517-613-1056-217	NL-HaNA_1.01.02_4657_0106	106	211	1725	7	26	start
4657		NL-HaNA_1.01.02_4657_0107-line-1036-1893-1340-237	NL-HaNA_1.01.02_4657_0107	107	212	1725	7	27	start
4657		NL-HaNA_1.01.02_4657_0107-line-1027-3232-1428-241	NL-HaNA_1.01.02_4657_0107	107	212	1725	7	28	start
4657		NL-HaNA_1.01.02_4657_0109-line-1057-3228-1290-149	NL-HaNA_1.01.02_4657_0109	109	216	1725	7	30	start
4657		NL-HaNA_1.01.02_4657_0109-line-3377-1448-1414-285	NL-HaNA_1.01.02_4657_0109	109	217	1725	7	31	start
4657		NL-HaNA_1.01.02_4657_0110-line-3520-372-1364-279	NL-HaNA_1.01.02_4657_0110	110	219	1725	8	2	start
4657		NL-HaNA_1.01.02_4657_0110-line-3473-1773-1469-245	NL-HaNA_1.01.02_4657_0110	110	219	1725	8	3	start
4657		NL-HaNA_1.01.02_4657_0110-line-3489-3163-1427-211	NL-HaNA_1.01.02_4657_0110	110	219	1725	8	6	start
4657		NL-HaNA_1.01.02_4657_0111-line-1126-906-1425-249	NL-HaNA_1.01.02_4657_0111	111	220	1725	8	7	start
4657		NL-HaNA_1.01.02_4657_0111-line-1223-2574-1300-218	NL-HaNA_1.01.02_4657_0111	111	220	1725	8	9	start
4657		NL-HaNA_1.01.02_4657_0111-line-3431-412-1443-239	NL-HaNA_1.01.02_4657_0111	111	221	1725	8	10	start
4657		NL-HaNA_1.01.02_4657_0111-line-3436-1668-1483-255	NL-HaNA_1.01.02_4657_0111	111	221	1725	8	11	start
4657		NL-HaNA_1.01.02_4657_0111-line-3447-2841-1461-245	NL-HaNA_1.01.02_4657_0111	111	221	1725	8	13	start
4657		NL-HaNA_1.01.02_4657_0112-line-1109-2423-1476-215	NL-HaNA_1.01.02_4657_0112	112	222	1725	8	14	start
4657		NL-HaNA_1.01.02_4657_0114-line-3435-2858-1419-219	NL-HaNA_1.01.02_4657_0114	114	227	1725	8	16	start
4657		NL-HaNA_1.01.02_4657_0115-line-1185-773-1378-195	NL-HaNA_1.01.02_4657_0115	115	228	1725	8	21	start
4657		NL-HaNA_1.01.02_4657_0115-line-3341-197-1400-153	NL-HaNA_1.01.02_4657_0115	115	229	1725	8	27	start
4657		NL-HaNA_1.01.02_4657_0116-line-1056-444-1489-208	NL-HaNA_1.01.02_4657_0116	116	230	1725	8	28	start
4657		NL-HaNA_1.01.02_4657_0116-line-1240-1495-1293-229	NL-HaNA_1.01.02_4657_0116	116	230	1725	8	30	start
4657		NL-HaNA_1.01.02_4657_0117-line-1131-2654-1452-279	NL-HaNA_1.01.02_4657_0117	117	232	1725	8	31	start
4657		NL-HaNA_1.01.02_4657_0118-line-3375-499-1470-225	NL-HaNA_1.01.02_4657_0118	118	235	1725	9	3	start
4657		NL-HaNA_1.01.02_4657_0118-line-3448-1908-1325-194	NL-HaNA_1.01.02_4657_0118	118	235	1725	9	6	start
4657		NL-HaNA_1.01.02_4657_0119-line-3322-396-1604-250	NL-HaNA_1.01.02_4657_0119	119	237	1725	9	7	start
4657		NL-HaNA_1.01.02_4657_0119-line-3381-1776-1554-204	NL-HaNA_1.01.02_4657_0119	119	237	1725	9	8	start
4657		NL-HaNA_1.01.02_4657_0120-line-1104-1916-1418-206	NL-HaNA_1.01.02_4657_0120	120	238	1725	9	10	start
4657		NL-HaNA_1.01.02_4657_0120-line-3271-102-1419-224	NL-HaNA_1.01.02_4657_0120	120	239	1725	9	13	start
4657		NL-HaNA_1.01.02_4657_0121-line-1087-791-1428-230	NL-HaNA_1.01.02_4657_0121	121	240	1725	9	14	start
4657		NL-HaNA_1.01.02_4657_0121-line-1042-2829-1507-238	NL-HaNA_1.01.02_4657_0121	121	240	1725	9	15	start
4657		NL-HaNA_1.01.02_4657_0121-line-3336-642-1487-217	NL-HaNA_1.01.02_4657_0121	121	241	1725	9	17	start
4657		NL-HaNA_1.01.02_4657_0121-line-3413-3200-1525-204	NL-HaNA_1.01.02_4657_0121	121	241	1725	9	18	start
4657		NL-HaNA_1.01.02_4657_0122-line-1160-1669-1349-181	NL-HaNA_1.01.02_4657_0122	122	242	1725	9	20	start
4657		NL-HaNA_1.01.02_4657_0122-line-1030-3019-1481-239	NL-HaNA_1.01.02_4657_0122	122	242	1725	9	22	start
4657		NL-HaNA_1.01.02_4657_0122-line-3341-844-1465-215	NL-HaNA_1.01.02_4657_0122	122	243	1725	9	24	start
4657		NL-HaNA_1.01.02_4657_0122-line-3272-2791-1687-212	NL-HaNA_1.01.02_4657_0122	122	243	1725	9	25	start
