inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url	date
3114		NL-HaNA_1.01.02_3114_0004-line-3635-716-827-235	4	7	1585	1	1	0		start	unrecognized_start_recto	1/1	NL-HaNA_1.01.02_3114_04.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_04.0	1585-01-01
3114	NL-HaNA_1.01.02_3114_0004-text_region-3698-1159-953-224		4	7	1585	1	2	0		start	unrecognized_start_recto	2/1	NL-HaNA_1.01.02_3114_04.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_04.0	1585-01-02
3114		NL-HaNA_1.01.02_3114_0004-line-3745-1837-875-249	4	7	1585	1	3	0		start	unrecognized_start_recto	3/1	NL-HaNA_1.01.02_3114_04.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_04.0	1585-01-03
3114	NL-HaNA_1.01.02_3114_0005-text_region-2739-150-581-188		5	9	1585	1	3	0		header			NL-HaNA_1.01.02_3114_05.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_05.0	1585-01-03
3114	NL-HaNA_1.01.02_3114_0006-text_region-1307-1957-1039-181		6	10	1585	1	4	0		start			NL-HaNA_1.01.02_3114_06.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_06.0	1585-01-04
3114	NL-HaNA_1.01.02_3114_0007-text_region-1300-985-1083-228		7	12	1585	1	6	0		start	unrecognized_start_verso	6/1	NL-HaNA_1.01.02_3114_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_07.0	1585-01-06
3114	NL-HaNA_1.01.02_3114_0007-text_region-1348-1253-936-306		7	12	1585	1	7	0		start			NL-HaNA_1.01.02_3114_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_07.0	1585-01-07
3114	NL-HaNA_1.01.02_3114_0007-text_region-1511-1860-849-184		7	12	1585	1	8	0		start	unrecognized_start_verso	8/1	NL-HaNA_1.01.02_3114_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_07.0	1585-01-08
3114	NL-HaNA_1.01.02_3114_0008-text_region-3919-2502-705-211		8	15	1585	1	9	0		start	unrecognized_start_recto	9/1	NL-HaNA_1.01.02_3114_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_08.0	1585-01-09
3114	NL-HaNA_1.01.02_3114_0008-text_region-3946-2707-928-280		8	15	1585	1	10	0		start	unrecognized_start_recto	10/1	NL-HaNA_1.01.02_3114_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_08.0	1585-01-10
3114	NL-HaNA_1.01.02_3114_0009-text_region-1493-282-597-179		9	16	1585	1	11	0		start			NL-HaNA_1.01.02_3114_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_09.0	1585-01-11
3114	NL-HaNA_1.01.02_3114_0009-text_region-1448-1343-834-150		9	16	1585	1	12	0		start			NL-HaNA_1.01.02_3114_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_09.0	1585-01-12
3114	NL-HaNA_1.01.02_3114_0010-text_region-1442-1111-726-196		10	18	1585	1	13	0		start			NL-HaNA_1.01.02_3114_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_10.0	1585-01-13
3114	NL-HaNA_1.01.02_3114_0010-text_region-1493-1327-690-222		10	18	1585	1	14	0		start			NL-HaNA_1.01.02_3114_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_10.0	1585-01-14
3114	NL-HaNA_1.01.02_3114_0010-text_region-1428-1804-800-229		10	18	1585	1	15	0		start			NL-HaNA_1.01.02_3114_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3114/file/NL-HaNA_1.01.02_3114_10.0	1585-01-15
