inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url	date
3099	NL-HaNA_1.01.02_3099_0004-text_region-3176-927-810-331		4	7	1577	11	22	0		start			NL-HaNA_1.01.02_3099_0004	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0004	1577-11-22
3099	NL-HaNA_1.01.02_3099_0005-text_region-3101-112-326-106		5	9	1577	11	22	0		header			NL-HaNA_1.01.02_3099_0005	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0005	1577-11-22
3099	NL-HaNA_1.01.02_3099_0006-text_region-3220-121-327-104		6	11	1577	11	22	0		header			NL-HaNA_1.01.02_3099_0006	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0006	1577-11-22
3099	NL-HaNA_1.01.02_3099_0007-text_region-3332-164-826-182		7	13	1577	11	22	0		header			NL-HaNA_1.01.02_3099_0007	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0007	1577-11-22
3099	NL-HaNA_1.01.02_3099_0007-text_region-4190-2491-1473-232		7	13	1577	11	23	0		start			NL-HaNA_1.01.02_3099_0007	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0007	1577-11-23
3099	NL-HaNA_1.01.02_3099_0008-text_region-3196-112-333-110		8	15	1577	11	23	0		header			NL-HaNA_1.01.02_3099_0008	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0008	1577-11-23
3099	NL-HaNA_1.01.02_3099_0009-text_region-1428-2602-1275-272		9	16	1577	11	24	0		start			NL-HaNA_1.01.02_3099_0009	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0009	1577-11-24
3099	NL-HaNA_1.01.02_3099_0009-text_region-3310-124-333-98		9	17	1577	11	24	0		header			NL-HaNA_1.01.02_3099_0009	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0009	1577-11-24
3099	NL-HaNA_1.01.02_3099_0010-text_region-3109-100-338-124		10	19	1577	11	24	0		header			NL-HaNA_1.01.02_3099_0010	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0010	1577-11-24
3099	NL-HaNA_1.01.02_3099_0011-text_region-1277-1401-1486-256		11	20	1577	11	25	0		start			NL-HaNA_1.01.02_3099_0011	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0011	1577-11-25
3099	NL-HaNA_1.01.02_3099_0011-text_region-3241-146-807-187		11	21	1577	11	25	0		header			NL-HaNA_1.01.02_3099_0011	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0011	1577-11-25
3099	NL-HaNA_1.01.02_3099_0012-text_region-3179-127-435-145		12	23	1577	11	25	0		header			NL-HaNA_1.01.02_3099_0012	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0012	1577-11-25
3099	NL-HaNA_1.01.02_3099_0013-text_region-3201-112-400-144		13	25	1577	11	25	0		header			NL-HaNA_1.01.02_3099_0013	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0013	1577-11-25
3099	NL-HaNA_1.01.02_3099_0014-text_region-1420-2205-1298-308		14	26	1577	11	26	0		start			NL-HaNA_1.01.02_3099_0014	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0014	1577-11-26
3099	NL-HaNA_1.01.02_3099_0014-text_region-3179-181-808-201		14	27	1577	11	26	0		header			NL-HaNA_1.01.02_3099_0014	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0014	1577-11-26
3099	NL-HaNA_1.01.02_3099_0015-text_region-3073-106-406-164		15	29	1577	11	26	0		header			NL-HaNA_1.01.02_3099_0015	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3099/file/NL-HaNA_1.01.02_3099_0015	1577-11-26
