inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url	date
3110	NL-HaNA_1.01.02_3110_0005-text_region-1098-370-833-158		5.0	8.0	1582.0	7.0	4.0	0.0		start			NL-HaNA_1.01.02_3110_05.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_05.0	1582-07-04
3110	NL-HaNA_1.01.02_3110_0005-text_region-3749-1075-722-171		5.0	9.0	1582.0	7.0	5.0	0.0		start			NL-HaNA_1.01.02_3110_05.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_05.0	1582-07-05
3110	NL-HaNA_1.01.02_3110_0005-text_region-3638-2332-883-187		5.0	9.0	1582.0	7.0	6.0	0.0		start			NL-HaNA_1.01.02_3110_05.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_05.0	1582-07-06
3110	NL-HaNA_1.01.02_3110_0006-text_region-3726-2462-549-189		6.0	11.0	1582.0	7.0	7.0	0.0		start			NL-HaNA_1.01.02_3110_06.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_06.0	1582-07-07
3110	NL-HaNA_1.01.02_3110_0007-text_region-3815-2287-781-253		7.0	13.0	1582.0	7.0	8.0	0.0		start			NL-HaNA_1.01.02_3110_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_07.0	1582-07-08
3110	NL-HaNA_1.01.02_3110_0007-text_region-3604-2620-606-165		7.0	13.0	1582.0	7.0	9.0	0.0		start			NL-HaNA_1.01.02_3110_07.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_07.0	1582-07-09
3110	NL-HaNA_1.01.02_3110_0008-text_region-1173-1466-780-213		8.0	14.0	1582.0	7.0	10.0	0.0		start			NL-HaNA_1.01.02_3110_08.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_08.0	1582-07-10
3110	NL-HaNA_1.01.02_3110_0009-text_region-1109-1986-1022-238		9.0	16.0	1582.0	7.0	11.0	0.0		start	unrecognized_start_verso	11/7	NL-HaNA_1.01.02_3110_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_09.0	1582-07-11
3110	NL-HaNA_1.01.02_3110_0009-text_region-3644-2059-729-231		9.0	17.0	1582.0	7.0	12.0	0.0		start	unrecognized_start_recto	12/7	NL-HaNA_1.01.02_3110_09.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_09.0	1582-07-12
3110	NL-HaNA_1.01.02_3110_0010-text_region-1426-1382-579-165		10.0	18.0	1582.0	7.0	13.0	0.0		start			NL-HaNA_1.01.02_3110_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_10.0	1582-07-13
3110	NL-HaNA_1.01.02_3110_0010-text_region-1225-1976-704-169		10.0	18.0	1582.0	7.0	14.0	0.0		start	unrecognized_start_verso	14/7	NL-HaNA_1.01.02_3110_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_10.0	1582-07-14
3110	NL-HaNA_1.01.02_3110_0010-text_region-3771-1025-586-146		10.0	19.0	1582.0	7.0	15.0	0.0		start			NL-HaNA_1.01.02_3110_10.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_10.0	1582-07-15
3110	NL-HaNA_1.01.02_3110_0011-text_region-1257-754-751-211		11.0	20.0	1582.0	8.0	1.0	0.0		start			NL-HaNA_1.01.02_3110_11.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_11.0	1582-08-01
3110	NL-HaNA_1.01.02_3110_0011-text_region-3580-1942-828-176		11.0	21.0	1582.0	8.0	10.0	0.0		start			NL-HaNA_1.01.02_3110_11.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_11.0	1582-08-10
3110	NL-HaNA_1.01.02_3110_0012-text_region-1137-1108-808-191		12.0	22.0	1582.0	8.0	11.0	0.0		start			NL-HaNA_1.01.02_3110_12.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_12.0	1582-08-11
3110	NL-HaNA_1.01.02_3110_0013-text_region-1214-611-564-163		13.0	24.0	1582.0	8.0	12.0	0.0		start			NL-HaNA_1.01.02_3110_13.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_13.0	1582-08-12
3110	NL-HaNA_1.01.02_3110_0013-text_region-1297-1054-569-143		13.0	24.0	1582.0	8.0	13.0	0.0		start			NL-HaNA_1.01.02_3110_13.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3110/file/NL-HaNA_1.01.02_3110_13.0	1582-08-13
