inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4689		NL-HaNA_1.01.02_4689_0016-line-3239-624-1631-240	NL-HaNA_1.01.02_4689_0016	16	31	1741	1	2	start
4689		NL-HaNA_1.01.02_4689_0017-line-1155-1438-1349-202	NL-HaNA_1.01.02_4689_0017	17	32	1741	1	4	start
4689		NL-HaNA_1.01.02_4689_0017-line-1265-2742-1237-233	NL-HaNA_1.01.02_4689_0017	17	32	1741	1	7	start
4689		NL-HaNA_1.01.02_4689_0018-line-1278-1399-1128-246	NL-HaNA_1.01.02_4689_0018	18	34	1741	1	9	start
4689		NL-HaNA_1.01.02_4689_0018-line-1249-2656-1337-215	NL-HaNA_1.01.02_4689_0018	18	34	1741	1	10	start
4689		NL-HaNA_1.01.02_4689_0018-line-3629-376-1359-233	NL-HaNA_1.01.02_4689_0018	18	35	1741	1	11	start
4689		NL-HaNA_1.01.02_4689_0019-line-1322-1251-1167-262	NL-HaNA_1.01.02_4689_0019	19	36	1741	1	12	start
4689		NL-HaNA_1.01.02_4689_0019-line-1233-3246-1331-261	NL-HaNA_1.01.02_4689_0019	19	36	1741	1	14	start
4689		NL-HaNA_1.01.02_4689_0020-line-3642-1732-1276-170	NL-HaNA_1.01.02_4689_0020	20	39	1741	1	16	start
4689		NL-HaNA_1.01.02_4689_0021-line-1097-2223-1358-234	NL-HaNA_1.01.02_4689_0021	21	40	1741	1	17	start
4689		NL-HaNA_1.01.02_4689_0021-line-1266-3480-1184-201	NL-HaNA_1.01.02_4689_0021	21	40	1741	1	19	start
4689		NL-HaNA_1.01.02_4689_0021-line-3651-1746-1279-260	NL-HaNA_1.01.02_4689_0021	21	41	1741	1	23	start
4689		NL-HaNA_1.01.02_4689_0025-line-1154-143-1339-278	NL-HaNA_1.01.02_4689_0025	25	48	1741	1	24	start
4689		NL-HaNA_1.01.02_4689_0025-line-3477-972-1431-263	NL-HaNA_1.01.02_4689_0025	25	49	1741	1	25	start
4689		NL-HaNA_1.01.02_4689_0026-line-1267-140-1156-234	NL-HaNA_1.01.02_4689_0026	26	50	1741	1	26	start
4689		NL-HaNA_1.01.02_4689_0026-line-3577-1304-1354-288	NL-HaNA_1.01.02_4689_0026	26	51	1741	1	28	start
4689		NL-HaNA_1.01.02_4689_0027-line-1305-388-1142-222	NL-HaNA_1.01.02_4689_0027	27	52	1741	1	30	start
4689		NL-HaNA_1.01.02_4689_0027-line-3531-3037-1355-275	NL-HaNA_1.01.02_4689_0027	27	53	1741	1	31	start
4689		NL-HaNA_1.01.02_4689_0028-line-1193-1924-1355-239	NL-HaNA_1.01.02_4689_0028	28	54	1741	2	1	start
4689		NL-HaNA_1.01.02_4689_0028-line-1267-3523-1310-221	NL-HaNA_1.01.02_4689_0028	28	54	1741	2	4	start
4689		NL-HaNA_1.01.02_4689_0032-line-1169-2824-1317-258	NL-HaNA_1.01.02_4689_0032	32	62	1741	2	6	start
4689		NL-HaNA_1.01.02_4689_0033-line-1147-2975-1368-248	NL-HaNA_1.01.02_4689_0033	33	64	1741	2	8	start
4689		NL-HaNA_1.01.02_4689_0033-line-3428-2365-1388-262	NL-HaNA_1.01.02_4689_0033	33	65	1741	2	10	start
4689		NL-HaNA_1.01.02_4689_0036-line-3602-2838-1393-253	NL-HaNA_1.01.02_4689_0036	36	71	1741	2	11	start
4689		NL-HaNA_1.01.02_4689_0037-line-1261-2552-1343-239	NL-HaNA_1.01.02_4689_0037	37	72	1741	2	13	start
4689		NL-HaNA_1.01.02_4689_0037-line-3573-1094-1413-190	NL-HaNA_1.01.02_4689_0037	37	73	1741	2	14	start
4689		NL-HaNA_1.01.02_4689_0043-line-1207-216-1216-209	NL-HaNA_1.01.02_4689_0043	43	84	1741	2	17	start
4689		NL-HaNA_1.01.02_4689_0049-line-1245-731-1323-255	NL-HaNA_1.01.02_4689_0049	49	96	1741	2	18	start
4689		NL-HaNA_1.01.02_4689_0049-line-1162-2701-1364-213	NL-HaNA_1.01.02_4689_0049	49	96	1741	2	21	start
4689		NL-HaNA_1.01.02_4689_0050-line-1260-645-1198-209	NL-HaNA_1.01.02_4689_0050	50	98	1741	2	23	start
4689		NL-HaNA_1.01.02_4689_0052-line-3533-748-1253-220	NL-HaNA_1.01.02_4689_0052	52	103	1741	2	24	start
4689		NL-HaNA_1.01.02_4689_0052-line-3481-2532-1314-250	NL-HaNA_1.01.02_4689_0052	52	103	1741	2	27	start
4689		NL-HaNA_1.01.02_4689_0053-line-1149-566-1312-185	NL-HaNA_1.01.02_4689_0053	53	104	1741	2	28	start
4689		NL-HaNA_1.01.02_4689_0054-line-3397-1456-1462-271	NL-HaNA_1.01.02_4689_0054	54	107	1741	3	1	start
4689		NL-HaNA_1.01.02_4689_0062-line-1153-2558-1260-189	NL-HaNA_1.01.02_4689_0062	62	122	1741	3	2	start
4689		NL-HaNA_1.01.02_4689_0062-line-3590-1018-1319-204	NL-HaNA_1.01.02_4689_0062	62	123	1741	3	4	start
4689		NL-HaNA_1.01.02_4689_0062-line-3583-2424-1332-209	NL-HaNA_1.01.02_4689_0062	62	123	1741	3	6	start
4689		NL-HaNA_1.01.02_4689_0064-line-1184-2553-1296-208	NL-HaNA_1.01.02_4689_0064	64	126	1741	3	7	start
4689		NL-HaNA_1.01.02_4689_0067-line-3579-3094-1172-234	NL-HaNA_1.01.02_4689_0067	67	133	1741	3	9	start
4689		NL-HaNA_1.01.02_4689_0068-line-3347-826-1469-233	NL-HaNA_1.01.02_4689_0068	68	135	1741	3	10	start
4689		NL-HaNA_1.01.02_4689_0078-line-3559-1567-1250-188	NL-HaNA_1.01.02_4689_0078	78	155	1741	3	13	start
4689		NL-HaNA_1.01.02_4689_0078-line-3517-3023-1261-197	NL-HaNA_1.01.02_4689_0078	78	155	1741	3	14	start
4689		NL-HaNA_1.01.02_4689_0079-line-3564-1606-1207-185	NL-HaNA_1.01.02_4689_0079	79	157	1741	3	16	start
4689		NL-HaNA_1.01.02_4689_0079-line-3528-3002-1269-201	NL-HaNA_1.01.02_4689_0079	79	157	1741	3	18	start
4689		NL-HaNA_1.01.02_4689_0080-line-1225-1238-1290-193	NL-HaNA_1.01.02_4689_0080	80	158	1741	3	20	start
4689		NL-HaNA_1.01.02_4689_0082-line-3518-2890-1227-181	NL-HaNA_1.01.02_4689_0082	82	163	1741	3	21	start
4689		NL-HaNA_1.01.02_4689_0083-line-3615-2353-1188-169	NL-HaNA_1.01.02_4689_0083	83	165	1741	3	23	start
4689		NL-HaNA_1.01.02_4689_0084-line-3673-416-1192-171	NL-HaNA_1.01.02_4689_0084	84	167	1741	3	24	start
4689		NL-HaNA_1.01.02_4689_0085-line-1177-1871-1363-209	NL-HaNA_1.01.02_4689_0085	85	168	1741	3	25	start
4689		NL-HaNA_1.01.02_4689_0085-line-3457-123-1195-236	NL-HaNA_1.01.02_4689_0085	85	169	1741	3	27	start
4689		NL-HaNA_1.01.02_4689_0085-line-3514-2963-1414-258	NL-HaNA_1.01.02_4689_0085	85	169	1741	3	28	start
4689		NL-HaNA_1.01.02_4689_0086-line-1268-698-1206-195	NL-HaNA_1.01.02_4689_0086	86	170	1741	3	30	start
4689		NL-HaNA_1.01.02_4689_0086-line-1325-2651-1188-188	NL-HaNA_1.01.02_4689_0086	86	170	1741	3	31	start
4689		NL-HaNA_1.01.02_4689_0086-line-3565-466-1254-252	NL-HaNA_1.01.02_4689_0086	86	171	1741	4	1	start
4689		NL-HaNA_1.01.02_4689_0086-line-3484-2540-1276-269	NL-HaNA_1.01.02_4689_0086	86	171	1741	4	4	start
4689		NL-HaNA_1.01.02_4689_0087-line-1276-3286-1199-249	NL-HaNA_1.01.02_4689_0087	87	172	1741	4	7	start
4689		NL-HaNA_1.01.02_4689_0087-line-3525-770-1304-274	NL-HaNA_1.01.02_4689_0087	87	173	1741	4	8	start
4689		NL-HaNA_1.01.02_4689_0087-line-3539-1981-1279-260	NL-HaNA_1.01.02_4689_0087	87	173	1741	4	10	start
4689		NL-HaNA_1.01.02_4689_0088-line-3581-1237-1271-259	NL-HaNA_1.01.02_4689_0088	88	175	1741	4	11	start
4689		NL-HaNA_1.01.02_4689_0089-line-1161-3167-1368-268	NL-HaNA_1.01.02_4689_0089	89	176	1741	4	12	start
4689		NL-HaNA_1.01.02_4689_0096-line-3386-144-1197-263	NL-HaNA_1.01.02_4689_0096	96	191	1741	4	13	start
4689		NL-HaNA_1.01.02_4689_0111-line-1234-494-1213-236	NL-HaNA_1.01.02_4689_0111	111	220	1741	4	14	start
4689		NL-HaNA_1.01.02_4689_0111-line-1072-1775-1348-246	NL-HaNA_1.01.02_4689_0111	111	220	1741	4	17	start
4689		NL-HaNA_1.01.02_4689_0112-line-3441-1346-1418-258	NL-HaNA_1.01.02_4689_0112	112	223	1741	4	15	start
4689		NL-HaNA_1.01.02_4689_0112-line-3499-2523-1329-273	NL-HaNA_1.01.02_4689_0112	112	223	1741	4	18	start
4689		NL-HaNA_1.01.02_4689_0114-line-1266-2935-1174-281	NL-HaNA_1.01.02_4689_0114	114	226	1741	4	20	start
4689		NL-HaNA_1.01.02_4689_0120-line-3538-3041-1206-188	NL-HaNA_1.01.02_4689_0120	120	239	1741	4	21	start
4689		NL-HaNA_1.01.02_4689_0121-line-1160-2405-1277-263	NL-HaNA_1.01.02_4689_0121	121	240	1741	4	22	start
4689		NL-HaNA_1.01.02_4689_0121-line-3354-101-1209-285	NL-HaNA_1.01.02_4689_0121	121	241	1741	4	24	start
4689		NL-HaNA_1.01.02_4689_0127-line-1113-1979-1378-272	NL-HaNA_1.01.02_4689_0127	127	252	1741	4	25	start
4689		NL-HaNA_1.01.02_4689_0127-line-3469-2489-1358-204	NL-HaNA_1.01.02_4689_0127	127	253	1741	4	26	start
4689		NL-HaNA_1.01.02_4689_0128-line-1101-2729-1309-265	NL-HaNA_1.01.02_4689_0128	128	254	1741	5	2	start
4689		NL-HaNA_1.01.02_4689_0128-line-3475-1799-1231-220	NL-HaNA_1.01.02_4689_0128	128	255	1741	5	3	start
4689		NL-HaNA_1.01.02_4689_0140-line-1128-964-1122-207	NL-HaNA_1.01.02_4689_0140	140	278	1741	5	4	start
4689		NL-HaNA_1.01.02_4689_0140-line-1252-3304-1168-241	NL-HaNA_1.01.02_4689_0140	140	278	1741	5	8	start
