inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4681		NL-HaNA_1.01.02_4681_0017-line-3486-561-1575-287	NL-HaNA_1.01.02_4681_0017	17	33	1737	1	2	start
4681		NL-HaNA_1.01.02_4681_0017-line-3364-2351-1528-185	NL-HaNA_1.01.02_4681_0017	17	33	1737	1	3	start
4681		NL-HaNA_1.01.02_4681_0021-line-3508-2406-1390-251	NL-HaNA_1.01.02_4681_0021	21	41	1737	1	5	start
4681		NL-HaNA_1.01.02_4681_0022-line-1165-1424-1223-159	NL-HaNA_1.01.02_4681_0022	22	42	1737	1	7	start
4681		NL-HaNA_1.01.02_4681_0022-line-1139-2715-1299-276	NL-HaNA_1.01.02_4681_0022	22	42	1737	1	8	start
4681		NL-HaNA_1.01.02_4681_0024-line-1215-2335-1224-273	NL-HaNA_1.01.02_4681_0024	24	46	1737	1	14	start
4681		NL-HaNA_1.01.02_4681_0026-line-1189-1258-1396-244	NL-HaNA_1.01.02_4681_0026	26	50	1737	1	15	start
4681		NL-HaNA_1.01.02_4681_0027-line-1263-1483-1356-288	NL-HaNA_1.01.02_4681_0027	27	52	1737	1	16	start
4681		NL-HaNA_1.01.02_4681_0028-line-1154-1187-1365-227	NL-HaNA_1.01.02_4681_0028	28	54	1737	1	18	start
4681		NL-HaNA_1.01.02_4681_0029-line-3717-3472-1327-275	NL-HaNA_1.01.02_4681_0029	29	57	1737	1	19	start
4681		NL-HaNA_1.01.02_4681_0030-line-1249-1165-1203-229	NL-HaNA_1.01.02_4681_0030	30	58	1737	1	21	start
4681		NL-HaNA_1.01.02_4681_0030-line-1226-2440-1362-260	NL-HaNA_1.01.02_4681_0030	30	58	1737	1	22	start
4681		NL-HaNA_1.01.02_4681_0030-line-3500-211-1421-226	NL-HaNA_1.01.02_4681_0030	30	59	1737	1	23	start
4681		NL-HaNA_1.01.02_4681_0036-line-3692-1364-1241-228	NL-HaNA_1.01.02_4681_0036	36	71	1737	1	24	start
4681		NL-HaNA_1.01.02_4681_0037-line-1354-3539-1221-180	NL-HaNA_1.01.02_4681_0037	37	72	1737	1	25	start
4681		NL-HaNA_1.01.02_4681_0039-line-1229-776-1279-252	NL-HaNA_1.01.02_4681_0039	39	76	1737	1	28	start
