inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4707		NL-HaNA_1.01.02_4707_0023-line-3406-750-1531-268	NL-HaNA_1.01.02_4707_0023	23	45	1750	1	5	start
4707		NL-HaNA_1.01.02_4707_0024-line-1048-832-1544-167	NL-HaNA_1.01.02_4707_0024	24	46	1750	1	7	start
4707		NL-HaNA_1.01.02_4707_0025-line-1013-1378-1336-237	NL-HaNA_1.01.02_4707_0025	25	48	1750	1	8	start
4707		NL-HaNA_1.01.02_4707_0025-line-3454-1570-1466-248	NL-HaNA_1.01.02_4707_0025	25	49	1750	1	9	start
4707		NL-HaNA_1.01.02_4707_0025-line-3424-3270-1524-209	NL-HaNA_1.01.02_4707_0025	25	49	1750	1	10	start
4707		NL-HaNA_1.01.02_4707_0026-line-996-1550-1431-151	NL-HaNA_1.01.02_4707_0026	26	50	1750	1	12	start
4707		NL-HaNA_1.01.02_4707_0027-line-3463-294-1383-150	NL-HaNA_1.01.02_4707_0027	27	53	1750	1	15	start
4707		NL-HaNA_1.01.02_4707_0027-line-3507-1804-1432-193	NL-HaNA_1.01.02_4707_0027	27	53	1750	1	16	start
4707		NL-HaNA_1.01.02_4707_0028-line-1034-1898-1394-191	NL-HaNA_1.01.02_4707_0028	28	54	1750	1	19	start
4707		NL-HaNA_1.01.02_4707_0028-line-3367-722-1445-215	NL-HaNA_1.01.02_4707_0028	28	55	1750	1	22	start
4707		NL-HaNA_1.01.02_4707_0028-line-3444-3219-1509-220	NL-HaNA_1.01.02_4707_0028	28	55	1750	1	24	start
4707		NL-HaNA_1.01.02_4707_0029-line-984-1175-1436-182	NL-HaNA_1.01.02_4707_0029	29	56	1750	1	26	start
4707		NL-HaNA_1.01.02_4707_0032-line-3399-2851-1466-190	NL-HaNA_1.01.02_4707_0032	32	63	1750	1	28	start
4707		NL-HaNA_1.01.02_4707_0034-line-1086-2288-1433-299	NL-HaNA_1.01.02_4707_0034	34	66	1750	1	29	start
4707		NL-HaNA_1.01.02_4707_0035-line-3445-995-1522-243	NL-HaNA_1.01.02_4707_0035	35	69	1750	1	31	start
4707		NL-HaNA_1.01.02_4707_0040-line-1009-2680-1562-184	NL-HaNA_1.01.02_4707_0040	40	78	1750	2	3	start
4707		NL-HaNA_1.01.02_4707_0040-line-3354-956-1574-167	NL-HaNA_1.01.02_4707_0040	40	79	1750	2	4	start
4707		NL-HaNA_1.01.02_4707_0041-line-3348-3181-1386-197	NL-HaNA_1.01.02_4707_0041	41	81	1750	2	5	start
4707		NL-HaNA_1.01.02_4707_0045-line-3358-954-1482-213	NL-HaNA_1.01.02_4707_0045	45	89	1750	2	7	start
4707		NL-HaNA_1.01.02_4707_0046-line-1165-3537-1331-238	NL-HaNA_1.01.02_4707_0046	46	90	1750	2	9	start
4707		NL-HaNA_1.01.02_4707_0046-line-3432-1494-1550-219	NL-HaNA_1.01.02_4707_0046	46	91	1750	2	10	start
4707		NL-HaNA_1.01.02_4707_0051-line-1034-1946-1524-184	NL-HaNA_1.01.02_4707_0051	51	100	1750	2	11	start
4707		NL-HaNA_1.01.02_4707_0051-line-3423-308-1416-176	NL-HaNA_1.01.02_4707_0051	51	101	1750	2	12	start
4707		NL-HaNA_1.01.02_4707_0052-line-1118-3085-1416-187	NL-HaNA_1.01.02_4707_0052	52	102	1750	2	13	start
4707		NL-HaNA_1.01.02_4707_0052-line-3321-2653-1578-163	NL-HaNA_1.01.02_4707_0052	52	103	1750	2	14	start
4707		NL-HaNA_1.01.02_4707_0053-line-1128-2810-1440-239	NL-HaNA_1.01.02_4707_0053	53	104	1750	2	16	start
4707		NL-HaNA_1.01.02_4707_0053-line-3408-1165-1479-256	NL-HaNA_1.01.02_4707_0053	53	105	1750	2	17	start
4707		NL-HaNA_1.01.02_4707_0053-line-3442-2489-1481-227	NL-HaNA_1.01.02_4707_0053	53	105	1750	2	20	start
4707		NL-HaNA_1.01.02_4707_0066-line-3386-1041-1567-261	NL-HaNA_1.01.02_4707_0066	66	131	1750	2	21	start
4707		NL-HaNA_1.01.02_4707_0066-line-3436-3209-1592-227	NL-HaNA_1.01.02_4707_0066	66	131	1750	2	22	start
4707		NL-HaNA_1.01.02_4707_0071-line-3466-350-1417-133	NL-HaNA_1.01.02_4707_0071	71	141	1750	2	23	start
4707		NL-HaNA_1.01.02_4707_0074-line-3456-3446-1527-207	NL-HaNA_1.01.02_4707_0074	74	147	1750	2	24	start
4707		NL-HaNA_1.01.02_4707_0079-line-3422-3246-1449-152	NL-HaNA_1.01.02_4707_0079	79	157	1750	2	26	start
4707		NL-HaNA_1.01.02_4707_0080-line-1176-1217-1427-205	NL-HaNA_1.01.02_4707_0080	80	158	1750	2	27	start
4707		NL-HaNA_1.01.02_4707_0080-line-3431-1932-1397-256	NL-HaNA_1.01.02_4707_0080	80	159	1750	3	2	start
4707		NL-HaNA_1.01.02_4707_0081-line-1182-3011-1387-170	NL-HaNA_1.01.02_4707_0081	81	160	1750	3	3	start
4707		NL-HaNA_1.01.02_4707_0087-line-1069-3145-1529-176	NL-HaNA_1.01.02_4707_0087	87	172	1750	3	4	start
4707		NL-HaNA_1.01.02_4707_0087-line-3559-1179-1266-293	NL-HaNA_1.01.02_4707_0087	87	173	1750	3	5	start
