inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
3144		NL-HaNA_1.01.02_3144_0003-line-3792-941-1146-205	NL-HaNA_1.01.02_3144_0003	3	5	1600	1	1	start
3144		NL-HaNA_1.01.02_3144_0011-line-1279-2516-1327-215	NL-HaNA_1.01.02_3144_0011	11	20	1600	1	2	start
3144		NL-HaNA_1.01.02_3144_0012-line-1358-2251-1221-208	NL-HaNA_1.01.02_3144_0012	12	22	1600	1	3	start
3144		NL-HaNA_1.01.02_3144_0019-line-1366-699-1212-183	NL-HaNA_1.01.02_3144_0019	19	36	1600	1	4	start
3144		NL-HaNA_1.01.02_3144_0023-line-1403-1773-1274-184	NL-HaNA_1.01.02_3144_0023	23	44	1600	1	5	start
3144		NL-HaNA_1.01.02_3144_0026-line-3667-2694-1185-188	NL-HaNA_1.01.02_3144_0026	26	51	1600	1	6	start
3144		NL-HaNA_1.01.02_3144_0029-line-3655-1280-1220-220	NL-HaNA_1.01.02_3144_0029	29	57	1600	1	7	start
3144		NL-HaNA_1.01.02_3144_0043-line-3687-1105-1346-239	NL-HaNA_1.01.02_3144_0043	43	85	1600	1	9	start
3144		NL-HaNA_1.01.02_3144_0045-line-3673-691-1286-216	NL-HaNA_1.01.02_3144_0045	45	89	1600	1	11	start
3144		NL-HaNA_1.01.02_3144_0047-line-1291-782-1306-220	NL-HaNA_1.01.02_3144_0047	47	92	1600	1	12	start
3144		NL-HaNA_1.01.02_3144_0051-line-3687-1128-1193-195	NL-HaNA_1.01.02_3144_0051	51	101	1600	1	13	start
3144		NL-HaNA_1.01.02_3144_0057-line-1219-784-1184-156	NL-HaNA_1.01.02_3144_0057	57	112	1600	1	15	start
3144		NL-HaNA_1.01.02_3144_0061-line-1218-1415-1308-203	NL-HaNA_1.01.02_3144_0061	61	120	1600	1	16	start
3144		NL-HaNA_1.01.02_3144_0063-line-3608-2740-1288-202	NL-HaNA_1.01.02_3144_0063	63	125	1600	1	19	start
3144		NL-HaNA_1.01.02_3144_0067-line-3632-2683-1311-193	NL-HaNA_1.01.02_3144_0067	67	133	1600	1	21	start
3144		NL-HaNA_1.01.02_3144_0068-line-2686-1662-2333-254	NL-HaNA_1.01.02_3144_0068	68	135	1600	1	22	start
3144		NL-HaNA_1.01.02_3144_0073-line-3683-1904-1381-169	NL-HaNA_1.01.02_3144_0073	73	145	1600	1	23	start
3144		NL-HaNA_1.01.02_3144_0073-line-3647-2153-1236-215	NL-HaNA_1.01.02_3144_0073	73	145	1600	1	24	start
3144		NL-HaNA_1.01.02_3144_0074-line-3663-1893-1310-176	NL-HaNA_1.01.02_3144_0074	74	147	1600	1	25	start
3144		NL-HaNA_1.01.02_3144_0076-line-3681-718-1446-224	NL-HaNA_1.01.02_3144_0076	76	151	1600	1	26	start
3144		NL-HaNA_1.01.02_3144_0080-line-1257-2687-1273-205	NL-HaNA_1.01.02_3144_0080	80	158	1600	1	27	start
3144		NL-HaNA_1.01.02_3144_0082-line-3742-717-1356-162	NL-HaNA_1.01.02_3144_0082	82	163	1600	1	28	start
3144		NL-HaNA_1.01.02_3144_0090-line-1195-1889-1277-166	NL-HaNA_1.01.02_3144_0090	90	178	1600	1	29	start
3144		NL-HaNA_1.01.02_3144_0092-line-1235-2050-1311-194	NL-HaNA_1.01.02_3144_0092	92	182	1600	1	30	start
3144		NL-HaNA_1.01.02_3144_0092-line-1197-2331-1635-210	NL-HaNA_1.01.02_3144_0092	92	182	1600	1	31	start
3144		NL-HaNA_1.01.02_3144_0093-line-126-810-2350-267	NL-HaNA_1.01.02_3144_0093	93	184	1600	2	1	start
3144		NL-HaNA_1.01.02_3144_0096-line-1304-2574-1205-193	NL-HaNA_1.01.02_3144_0096	96	190	1600	2	2	start
3144		NL-HaNA_1.01.02_3144_0096-line-1311-2836-1146-181	NL-HaNA_1.01.02_3144_0096	96	190	1600	2	3	start
3144		NL-HaNA_1.01.02_3144_0099-line-3671-2958-1158-209	NL-HaNA_1.01.02_3144_0099	99	197	1600	2	4	start
3144		NL-HaNA_1.01.02_3144_0100-line-3672-2155-1159-215	NL-HaNA_1.01.02_3144_0100	100	199	1600	2	5	start
3144		NL-HaNA_1.01.02_3144_0105-line-3650-2638-1289-187	NL-HaNA_1.01.02_3144_0105	105	209	1600	2	6	start
3144		NL-HaNA_1.01.02_3144_0105-line-3540-2909-1176-220	NL-HaNA_1.01.02_3144_0105	105	209	1600	2	7	start
3144		NL-HaNA_1.01.02_3144_0113-line-1354-3010-1246-192	NL-HaNA_1.01.02_3144_0113	113	224	1600	2	9	start
3144		NL-HaNA_1.01.02_3144_0116-line-1409-2212-1079-191	NL-HaNA_1.01.02_3144_0116	116	230	1600	2	10	start
3144		NL-HaNA_1.01.02_3144_0124-line-1395-1673-1248-202	NL-HaNA_1.01.02_3144_0124	124	246	1600	2	13	start
3144		NL-HaNA_1.01.02_3144_0124-line-1389-1945-1171-193	NL-HaNA_1.01.02_3144_0124	124	246	1600	2	14	start
3144		NL-HaNA_1.01.02_3144_0127-line-3512-732-1402-229	NL-HaNA_1.01.02_3144_0127	127	253	1600	2	16	start
3144		NL-HaNA_1.01.02_3144_0133-line-1246-805-1278-217	NL-HaNA_1.01.02_3144_0133	133	264	1600	2	17	start
3144		NL-HaNA_1.01.02_3144_0139-line-3617-2865-1300-178	NL-HaNA_1.01.02_3144_0139	139	277	1600	2	20	start
3144		NL-HaNA_1.01.02_3144_0145-line-1282-2611-1257-200	NL-HaNA_1.01.02_3144_0145	145	288	1600	2	24	start
3144		NL-HaNA_1.01.02_3144_0148-line-3696-1741-1273-164	NL-HaNA_1.01.02_3144_0148	148	295	1600	2	25	start
3144		NL-HaNA_1.01.02_3144_0150-line-208-642-2366-214	NL-HaNA_1.01.02_3144_0150	150	298	1600	2	26	start
3144		NL-HaNA_1.01.02_3144_0150-line-2601-1364-2453-256	NL-HaNA_1.01.02_3144_0150	150	299	1600	2	27	start
3144		NL-HaNA_1.01.02_3144_0160-line-301-428-2156-200	NL-HaNA_1.01.02_3144_0160	160	318	1600	3	2	start
3144		NL-HaNA_1.01.02_3144_0161-line-1362-1872-1125-171	NL-HaNA_1.01.02_3144_0161	161	320	1600	3	3	start
3144		NL-HaNA_1.01.02_3144_0163-line-3487-2219-1292-179	NL-HaNA_1.01.02_3144_0163	163	325	1600	3	5	start
3144		NL-HaNA_1.01.02_3144_0164-line-3433-1702-1193-231	NL-HaNA_1.01.02_3144_0164	164	327	1600	3	6	start
3144		NL-HaNA_1.01.02_3144_0166-line-1231-2335-1201-176	NL-HaNA_1.01.02_3144_0166	166	330	1600	3	7	start
3144		NL-HaNA_1.01.02_3144_0166-line-1294-2603-1237-168	NL-HaNA_1.01.02_3144_0166	166	330	1600	3	8	start
3144		NL-HaNA_1.01.02_3144_0167-line-3624-751-1119-148	NL-HaNA_1.01.02_3144_0167	167	333	1600	3	9	start
3144		NL-HaNA_1.01.02_3144_0168-line-3646-853-1112-189	NL-HaNA_1.01.02_3144_0168	168	335	1600	3	10	start
3144		NL-HaNA_1.01.02_3144_0170-line-3638-2074-1086-166	NL-HaNA_1.01.02_3144_0170	170	339	1600	3	11	start
3144		NL-HaNA_1.01.02_3144_0170-line-3591-2194-1285-182	NL-HaNA_1.01.02_3144_0170	170	339	1600	3	12	start
3144		NL-HaNA_1.01.02_3144_0176-line-3593-2384-1312-206	NL-HaNA_1.01.02_3144_0176	176	351	1600	3	14	start
3144		NL-HaNA_1.01.02_3144_0180-line-1285-2620-1183-175	NL-HaNA_1.01.02_3144_0180	180	358	1600	3	15	start
3144		NL-HaNA_1.01.02_3144_0182-line-2543-1667-2207-192	NL-HaNA_1.01.02_3144_0182	182	363	1600	3	16	start
3144		NL-HaNA_1.01.02_3144_0185-line-1238-787-1342-147	NL-HaNA_1.01.02_3144_0185	185	368	1600	3	17	start
3144		NL-HaNA_1.01.02_3144_0188-line-1305-1107-1263-213	NL-HaNA_1.01.02_3144_0188	188	374	1600	3	18	start
3144		NL-HaNA_1.01.02_3144_0193-line-1216-795-1268-192	NL-HaNA_1.01.02_3144_0193	193	384	1600	3	21	start
3144		NL-HaNA_1.01.02_3144_0200-line-196-2535-2302-192	NL-HaNA_1.01.02_3144_0200	200	398	1600	3	24	start
3144		NL-HaNA_1.01.02_3144_0204-line-1278-419-1161-146	NL-HaNA_1.01.02_3144_0204	204	406	1600	3	25	start
3144		NL-HaNA_1.01.02_3144_0212-line-1230-631-1337-228	NL-HaNA_1.01.02_3144_0212	212	422	1600	3	29	start
3144		NL-HaNA_1.01.02_3144_0219-line-1271-1856-1091-174	NL-HaNA_1.01.02_3144_0219	219	436	1600	3	30	start
3144		NL-HaNA_1.01.02_3144_0232-line-3620-976-1096-252	NL-HaNA_1.01.02_3144_0232	232	463	1600	4	1	start
3144		NL-HaNA_1.01.02_3144_0245-line-3531-1562-1186-222	NL-HaNA_1.01.02_3144_0245	245	489	1600	4	4	start
3144		NL-HaNA_1.01.02_3144_0250-line-3508-1016-1147-236	NL-HaNA_1.01.02_3144_0250	250	499	1600	4	5	start
3144		NL-HaNA_1.01.02_3144_0256-line-1271-1138-1240-264	NL-HaNA_1.01.02_3144_0256	256	510	1600	4	7	start
3144		NL-HaNA_1.01.02_3144_0262-line-3368-1621-1429-248	NL-HaNA_1.01.02_3144_0262	262	523	1600	4	9	start
3144		NL-HaNA_1.01.02_3144_0273-line-1245-1213-1091-223	NL-HaNA_1.01.02_3144_0273	273	544	1600	4	13	start
3144		NL-HaNA_1.01.02_3144_0275-line-3585-1965-1142-228	NL-HaNA_1.01.02_3144_0275	275	549	1600	4	14	start
3144		NL-HaNA_1.01.02_3144_0284-line-1299-1793-1178-237	NL-HaNA_1.01.02_3144_0284	284	566	1600	4	18	start
3144		NL-HaNA_1.01.02_3144_0286-line-1302-1938-849-91	NL-HaNA_1.01.02_3144_0286	286	570	1600	4	20	start
3144		NL-HaNA_1.01.02_3144_0299-line-3561-1273-1453-240	NL-HaNA_1.01.02_3144_0299	299	597	1600	4	23	start
3144		NL-HaNA_1.01.02_3144_0302-line-3528-1265-1307-200	NL-HaNA_1.01.02_3144_0302	302	603	1600	4	25	start
3144		NL-HaNA_1.01.02_3144_0305-line-1291-2701-1342-214	NL-HaNA_1.01.02_3144_0305	305	608	1600	4	26	start
3144		NL-HaNA_1.01.02_3144_0306-line-1292-1234-1217-225	NL-HaNA_1.01.02_3144_0306	306	610	1600	4	27	start
3144		NL-HaNA_1.01.02_3144_0308-line-1278-2027-1264-235	NL-HaNA_1.01.02_3144_0308	308	614	1600	4	28	start
3144		NL-HaNA_1.01.02_3144_0313-line-1433-1744-1135-224	NL-HaNA_1.01.02_3144_0313	313	624	1600	4	29	start
3144		NL-HaNA_1.01.02_3144_0314-line-1269-1641-1250-237	NL-HaNA_1.01.02_3144_0314	314	626	1600	4	30	start
3144		NL-HaNA_1.01.02_3144_0314-line-3555-1086-986-246	NL-HaNA_1.01.02_3144_0314	314	627	1600	5	1	start
3144		NL-HaNA_1.01.02_3144_0314-line-3520-1272-1198-192	NL-HaNA_1.01.02_3144_0314	314	627	1600	5	2	start
3144		NL-HaNA_1.01.02_3144_0314-line-3509-1568-1210-239	NL-HaNA_1.01.02_3144_0314	314	627	1600	5	3	start
3144		NL-HaNA_1.01.02_3144_0319-line-1159-2262-1038-180	NL-HaNA_1.01.02_3144_0319	319	636	1600	5	5	start
3144		NL-HaNA_1.01.02_3144_0319-line-3515-1202-1123-210	NL-HaNA_1.01.02_3144_0319	319	637	1600	5	6	start
3144		NL-HaNA_1.01.02_3144_0319-line-3565-2255-1281-216	NL-HaNA_1.01.02_3144_0319	319	637	1600	5	7	start
3144		NL-HaNA_1.01.02_3144_0321-line-180-2141-2151-264	NL-HaNA_1.01.02_3144_0321	321	640	1600	5	8	start
3144		NL-HaNA_1.01.02_3144_0330-line-3565-2474-1155-244	NL-HaNA_1.01.02_3144_0330	330	659	1600	5	10	start
3144		NL-HaNA_1.01.02_3144_0335-line-1276-1111-1014-242	NL-HaNA_1.01.02_3144_0335	335	668	1600	5	11	start
3144		NL-HaNA_1.01.02_3144_0335-line-3596-2639-1077-198	NL-HaNA_1.01.02_3144_0335	335	669	1600	5	12	start
3144		NL-HaNA_1.01.02_3144_0338-line-2575-1832-2147-236	NL-HaNA_1.01.02_3144_0338	338	675	1600	5	13	start
3144		NL-HaNA_1.01.02_3144_0342-line-3557-1369-1199-213	NL-HaNA_1.01.02_3144_0342	342	683	1600	5	14	start
3144		NL-HaNA_1.01.02_3144_0366-line-3507-680-1245-193	NL-HaNA_1.01.02_3144_0366	366	731	1600	5	17	start
3144		NL-HaNA_1.01.02_3144_0367-line-3492-2582-1122-225	NL-HaNA_1.01.02_3144_0367	367	733	1600	5	18	start
3144		NL-HaNA_1.01.02_3144_0368-line-3524-2267-1114-151	NL-HaNA_1.01.02_3144_0368	368	735	1600	5	19	start
3144		NL-HaNA_1.01.02_3144_0368-line-3520-2505-1073-184	NL-HaNA_1.01.02_3144_0368	368	735	1600	5	20	start
3144		NL-HaNA_1.01.02_3144_0385-line-1261-775-1250-225	NL-HaNA_1.01.02_3144_0385	385	768	1600	5	21	start
3144		NL-HaNA_1.01.02_3144_0386-line-3592-2178-1165-244	NL-HaNA_1.01.02_3144_0386	386	771	1600	5	22	start
3144		NL-HaNA_1.01.02_3144_0386-line-3615-2363-1227-233	NL-HaNA_1.01.02_3144_0386	386	771	1600	5	23	start
3144		NL-HaNA_1.01.02_3144_0390-line-3514-1727-1333-234	NL-HaNA_1.01.02_3144_0390	390	779	1600	5	26	start
3144		NL-HaNA_1.01.02_3144_0393-line-3568-2738-1190-203	NL-HaNA_1.01.02_3144_0393	393	785	1600	5	27	start
