inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
3280		NL-HaNA_1.01.02_3280_0047-line-3494-144-1325-211	NL-HaNA_1.01.02_3280_0047	47	93	1669	7	1	start
3280		NL-HaNA_1.01.02_3280_0053-line-974-2616-1227-194	NL-HaNA_1.01.02_3280_0053	53	104	1669	7	3	start
3280		NL-HaNA_1.01.02_3280_0056-line-3605-2064-1096-233	NL-HaNA_1.01.02_3280_0056	56	111	1669	7	4	start
3280		NL-HaNA_1.01.02_3280_0057-line-1131-2712-1092-232	NL-HaNA_1.01.02_3280_0057	57	112	1669	7	5	start
3280		NL-HaNA_1.01.02_3280_0059-line-3601-678-1196-228	NL-HaNA_1.01.02_3280_0059	59	117	1669	7	6	start
3280		NL-HaNA_1.01.02_3280_0063-line-928-2092-1351-196	NL-HaNA_1.01.02_3280_0063	63	124	1669	7	7	start
3280		NL-HaNA_1.01.02_3280_0063-line-1136-2471-1128-201	NL-HaNA_1.01.02_3280_0063	63	124	1669	7	8	start
3280		NL-HaNA_1.01.02_3280_0065-line-1011-544-1211-225	NL-HaNA_1.01.02_3280_0065	65	128	1669	7	9	start
3280		NL-HaNA_1.01.02_3280_0070-line-948-386-1321-254	NL-HaNA_1.01.02_3280_0070	70	138	1669	7	10	start
3280		NL-HaNA_1.01.02_3280_0073-line-1030-1712-1146-256	NL-HaNA_1.01.02_3280_0073	73	144	1669	7	11	start
3280		NL-HaNA_1.01.02_3280_0074-line-3586-3145-1153-234	NL-HaNA_1.01.02_3280_0074	74	147	1669	7	12	start
3280		NL-HaNA_1.01.02_3280_0077-line-1080-1785-1253-188	NL-HaNA_1.01.02_3280_0077	77	152	1669	7	13	start
3280		NL-HaNA_1.01.02_3280_0079-line-3453-2847-1305-251	NL-HaNA_1.01.02_3280_0079	79	157	1669	7	14	start
3280		NL-HaNA_1.01.02_3280_0079-line-3598-3269-1155-230	NL-HaNA_1.01.02_3280_0079	79	157	1669	7	15	start
3280		NL-HaNA_1.01.02_3280_0082-line-3327-511-1229-218	NL-HaNA_1.01.02_3280_0082	82	163	1669	7	16	start
3280		NL-HaNA_1.01.02_3280_0085-line-961-1152-1208-231	NL-HaNA_1.01.02_3280_0085	85	168	1669	7	17	start
3280		NL-HaNA_1.01.02_3280_0090-line-1139-2730-1046-226	NL-HaNA_1.01.02_3280_0090	90	178	1669	7	18	start
3280		NL-HaNA_1.01.02_3280_0091-line-3450-3091-1136-241	NL-HaNA_1.01.02_3280_0091	91	181	1669	7	19	start
3280		NL-HaNA_1.01.02_3280_0094-line-3435-2056-1235-259	NL-HaNA_1.01.02_3280_0094	94	187	1669	7	20	start
3280		NL-HaNA_1.01.02_3280_0097-line-3461-1027-1336-223	NL-HaNA_1.01.02_3280_0097	97	193	1669	7	21	start
3280		NL-HaNA_1.01.02_3280_0100-line-3450-1790-1242-191	NL-HaNA_1.01.02_3280_0100	100	199	1669	7	23	start
3280		NL-HaNA_1.01.02_3280_0102-line-998-1373-1234-251	NL-HaNA_1.01.02_3280_0102	102	202	1669	7	24	start
3280		NL-HaNA_1.01.02_3280_0109-line-963-596-1121-225	NL-HaNA_1.01.02_3280_0109	109	216	1669	7	25	start
3280		NL-HaNA_1.01.02_3280_0110-line-1114-2453-1264-239	NL-HaNA_1.01.02_3280_0110	110	218	1669	7	26	start
3280		NL-HaNA_1.01.02_3280_0114-line-3458-277-1280-234	NL-HaNA_1.01.02_3280_0114	114	227	1669	7	27	start
3280		NL-HaNA_1.01.02_3280_0118-line-3559-2875-1228-208	NL-HaNA_1.01.02_3280_0118	118	235	1669	7	28	start
3280		NL-HaNA_1.01.02_3280_0118-line-3572-3220-1060-178	NL-HaNA_1.01.02_3280_0118	118	235	1669	7	29	start
3280		NL-HaNA_1.01.02_3280_0122-line-1091-2224-1228-228	NL-HaNA_1.01.02_3280_0122	122	242	1669	7	30	start
3280		NL-HaNA_1.01.02_3280_0128-line-995-1868-1368-229	NL-HaNA_1.01.02_3280_0128	128	254	1669	7	31	start
3280		NL-HaNA_1.01.02_3280_0131-line-1190-2152-1193-146	NL-HaNA_1.01.02_3280_0131	131	260	1669	8	1	start
3280		NL-HaNA_1.01.02_3280_0134-line-1260-2829-1165-190	NL-HaNA_1.01.02_3280_0134	134	266	1669	8	2	start
3280		NL-HaNA_1.01.02_3280_0137-line-1143-1487-1174-213	NL-HaNA_1.01.02_3280_0137	137	272	1669	8	3	start
3280		NL-HaNA_1.01.02_3280_0140-line-1098-2733-1225-207	NL-HaNA_1.01.02_3280_0140	140	278	1669	8	4	start
3280		NL-HaNA_1.01.02_3280_0140-line-1033-3089-1242-176	NL-HaNA_1.01.02_3280_0140	140	278	1669	8	5	start
3280		NL-HaNA_1.01.02_3280_0148-line-3549-2785-1331-232	NL-HaNA_1.01.02_3280_0148	148	295	1669	8	7	start
3280		NL-HaNA_1.01.02_3280_0150-line-3662-2833-1040-170	NL-HaNA_1.01.02_3280_0150	150	299	1669	8	8	start
3280		NL-HaNA_1.01.02_3280_0157-line-1167-807-1102-225	NL-HaNA_1.01.02_3280_0157	157	312	1669	8	9	start
3280		NL-HaNA_1.01.02_3280_0159-line-1247-2023-1141-218	NL-HaNA_1.01.02_3280_0159	159	316	1669	8	10	start
3280		NL-HaNA_1.01.02_3280_0162-line-3509-361-1253-226	NL-HaNA_1.01.02_3280_0162	162	323	1669	8	11	start
3280		NL-HaNA_1.01.02_3280_0162-line-3539-752-1111-230	NL-HaNA_1.01.02_3280_0162	162	323	1669	8	12	start
3280		NL-HaNA_1.01.02_3280_0166-line-1121-2276-1270-257	NL-HaNA_1.01.02_3280_0166	166	330	1669	8	13	start
3280		NL-HaNA_1.01.02_3280_0168-line-1050-339-1328-243	NL-HaNA_1.01.02_3280_0168	168	334	1669	8	14	start
3280		NL-HaNA_1.01.02_3280_0172-line-1100-419-1273-217	NL-HaNA_1.01.02_3280_0172	172	342	1669	8	15	start
3280		NL-HaNA_1.01.02_3280_0173-line-1319-1125-1142-195	NL-HaNA_1.01.02_3280_0173	173	344	1669	8	16	start
3280		NL-HaNA_1.01.02_3280_0175-line-1262-385-1209-204	NL-HaNA_1.01.02_3280_0175	175	348	1669	8	17	start
3280		NL-HaNA_1.01.02_3280_0177-line-1378-2193-1115-237	NL-HaNA_1.01.02_3280_0177	177	352	1669	8	18	start
3280		NL-HaNA_1.01.02_3280_0177-line-1259-2586-1093-220	NL-HaNA_1.01.02_3280_0177	177	352	1669	8	19	start
3280		NL-HaNA_1.01.02_3280_0178-line-3559-2580-1296-287	NL-HaNA_1.01.02_3280_0178	178	355	1669	8	20	start
3280		NL-HaNA_1.01.02_3280_0180-line-3659-713-1074-249	NL-HaNA_1.01.02_3280_0180	180	359	1669	8	22	start
3280		NL-HaNA_1.01.02_3280_0184-line-3573-1717-1153-273	NL-HaNA_1.01.02_3280_0184	184	367	1669	8	23	start
3280		NL-HaNA_1.01.02_3280_0188-line-979-1076-1448-225	NL-HaNA_1.01.02_3280_0188	188	374	1669	8	24	start
3280		NL-HaNA_1.01.02_3280_0190-line-3508-1027-1358-221	NL-HaNA_1.01.02_3280_0190	190	379	1669	8	25	start
3280		NL-HaNA_1.01.02_3280_0190-line-3554-1468-1417-196	NL-HaNA_1.01.02_3280_0190	190	379	1669	8	26	start
3280		NL-HaNA_1.01.02_3280_0192-line-1000-1220-1405-205	NL-HaNA_1.01.02_3280_0192	192	382	1669	8	27	start
3280		NL-HaNA_1.01.02_3280_0192-line-3460-1711-1366-261	NL-HaNA_1.01.02_3280_0192	192	383	1669	8	28	start
3280		NL-HaNA_1.01.02_3280_0194-line-998-2632-1140-207	NL-HaNA_1.01.02_3280_0194	194	386	1669	8	29	start
3280		NL-HaNA_1.01.02_3280_0196-line-3537-1240-1157-245	NL-HaNA_1.01.02_3280_0196	196	391	1669	8	30	start
3280		NL-HaNA_1.01.02_3280_0198-line-1053-2365-1360-232	NL-HaNA_1.01.02_3280_0198	198	394	1669	8	31	start
3280		NL-HaNA_1.01.02_3280_0200-line-1026-451-1513-236	NL-HaNA_1.01.02_3280_0200	200	398	1669	9	1	start
3280		NL-HaNA_1.01.02_3280_0200-line-574-941-1921-269	NL-HaNA_1.01.02_3280_0200	200	398	1669	9	2	start
3280		NL-HaNA_1.01.02_3280_0203-line-3381-560-1500-221	NL-HaNA_1.01.02_3280_0203	203	405	1669	9	3	start
3280		NL-HaNA_1.01.02_3280_0205-line-1018-346-1543-227	NL-HaNA_1.01.02_3280_0205	205	408	1669	9	4	start
3280		NL-HaNA_1.01.02_3280_0208-line-978-2102-1380-282	NL-HaNA_1.01.02_3280_0208	208	414	1669	9	5	start
3280		NL-HaNA_1.01.02_3280_0211-line-1132-1841-1302-235	NL-HaNA_1.01.02_3280_0211	211	420	1669	9	6	start
3280		NL-HaNA_1.01.02_3280_0216-line-1030-2180-1368-231	NL-HaNA_1.01.02_3280_0216	216	430	1669	9	7	start
3280		NL-HaNA_1.01.02_3280_0219-line-3374-533-1397-208	NL-HaNA_1.01.02_3280_0219	219	437	1669	9	9	start
3280		NL-HaNA_1.01.02_3280_0221-line-3348-1882-1345-267	NL-HaNA_1.01.02_3280_0221	221	441	1669	9	10	start
3280		NL-HaNA_1.01.02_3280_0224-line-3408-2904-1430-308	NL-HaNA_1.01.02_3280_0224	224	447	1669	9	11	start
3280		NL-HaNA_1.01.02_3280_0227-line-3377-1974-1459-258	NL-HaNA_1.01.02_3280_0227	227	453	1669	9	12	start
3280		NL-HaNA_1.01.02_3280_0229-line-1170-1261-1243-222	NL-HaNA_1.01.02_3280_0229	229	456	1669	9	13	start
3280		NL-HaNA_1.01.02_3280_0236-line-3482-543-1354-221	NL-HaNA_1.01.02_3280_0236	236	471	1669	9	16	start
3280		NL-HaNA_1.01.02_3280_0238-line-899-853-1409-231	NL-HaNA_1.01.02_3280_0238	238	474	1669	9	17	start
3280		NL-HaNA_1.01.02_3280_0243-line-1028-3133-1281-237	NL-HaNA_1.01.02_3280_0243	243	484	1669	9	18	start
3280		NL-HaNA_1.01.02_3280_0245-line-3485-2512-1182-233	NL-HaNA_1.01.02_3280_0245	245	489	1669	9	19	start
3280		NL-HaNA_1.01.02_3280_0256-line-1075-82-1458-262	NL-HaNA_1.01.02_3280_0256	256	510	1669	9	21	start
3280		NL-HaNA_1.01.02_3280_0257-line-3204-1025-1544-254	NL-HaNA_1.01.02_3280_0257	257	513	1669	9	22	start
3280		NL-HaNA_1.01.02_3280_0257-line-3299-1476-1417-245	NL-HaNA_1.01.02_3280_0257	257	513	1669	9	23	start
3280		NL-HaNA_1.01.02_3280_0264-line-1012-2675-1402-257	NL-HaNA_1.01.02_3280_0264	264	526	1669	9	25	start
3280		NL-HaNA_1.01.02_3280_0266-line-935-2436-1391-228	NL-HaNA_1.01.02_3280_0266	266	530	1669	9	26	start
3280		NL-HaNA_1.01.02_3280_0267-line-1036-2725-1324-242	NL-HaNA_1.01.02_3280_0267	267	532	1669	9	27	start
3280		NL-HaNA_1.01.02_3280_0269-line-919-1714-1510-203	NL-HaNA_1.01.02_3280_0269	269	536	1669	9	28	start
3280		NL-HaNA_1.01.02_3280_0271-line-3458-1370-1434-182	NL-HaNA_1.01.02_3280_0271	271	541	1669	9	29	start
3280		NL-HaNA_1.01.02_3280_0271-line-3444-1804-1432-271	NL-HaNA_1.01.02_3280_0271	271	541	1669	9	30	start
3280		NL-HaNA_1.01.02_3280_0275-line-3436-2534-1461-253	NL-HaNA_1.01.02_3280_0275	275	549	1669	10	1	start
3280		NL-HaNA_1.01.02_3280_0279-line-1027-1594-1306-241	NL-HaNA_1.01.02_3280_0279	279	556	1669	10	2	start
3280		NL-HaNA_1.01.02_3280_0282-line-3366-2096-1265-242	NL-HaNA_1.01.02_3280_0282	282	563	1669	10	3	start
3280		NL-HaNA_1.01.02_3280_0286-line-1065-393-1132-232	NL-HaNA_1.01.02_3280_0286	286	570	1669	10	4	start
3280		NL-HaNA_1.01.02_3280_0290-line-982-2074-1257-180	NL-HaNA_1.01.02_3280_0290	290	578	1669	10	5	start
3280		NL-HaNA_1.01.02_3280_0293-line-1082-2917-1210-196	NL-HaNA_1.01.02_3280_0293	293	584	1669	10	6	start
3280		NL-HaNA_1.01.02_3280_0293-line-1162-3307-1120-174	NL-HaNA_1.01.02_3280_0293	293	584	1669	10	7	start
3280		NL-HaNA_1.01.02_3280_0295-line-3421-593-1262-246	NL-HaNA_1.01.02_3280_0295	295	589	1669	10	8	start
3280		NL-HaNA_1.01.02_3280_0298-line-1078-644-1349-166	NL-HaNA_1.01.02_3280_0298	298	594	1669	10	9	start
3280		NL-HaNA_1.01.02_3280_0299-line-1092-1095-1186-240	NL-HaNA_1.01.02_3280_0299	299	596	1669	10	10	start
3280		NL-HaNA_1.01.02_3280_0302-line-3270-3078-1265-224	NL-HaNA_1.01.02_3280_0302	302	603	1669	10	11	start
3280		NL-HaNA_1.01.02_3280_0305-line-1053-136-1387-244	NL-HaNA_1.01.02_3280_0305	305	608	1669	10	12	start
3280		NL-HaNA_1.01.02_3280_0307-line-1066-800-1298-217	NL-HaNA_1.01.02_3280_0307	307	612	1669	10	13	start
3280		NL-HaNA_1.01.02_3280_0307-line-1146-1240-1174-209	NL-HaNA_1.01.02_3280_0307	307	612	1669	10	14	start
3280		NL-HaNA_1.01.02_3280_0310-line-3305-2177-1334-247	NL-HaNA_1.01.02_3280_0310	310	619	1669	10	15	start
3280		NL-HaNA_1.01.02_3280_0313-line-922-2360-1277-252	NL-HaNA_1.01.02_3280_0313	313	624	1669	10	16	start
3280		NL-HaNA_1.01.02_3280_0317-line-969-3007-1193-233	NL-HaNA_1.01.02_3280_0317	317	632	1669	10	17	start
3280		NL-HaNA_1.01.02_3280_0318-line-3240-524-1188-234	NL-HaNA_1.01.02_3280_0318	318	635	1669	10	18	start
3280		NL-HaNA_1.01.02_3280_0321-line-964-936-1331-239	NL-HaNA_1.01.02_3280_0321	321	640	1669	10	19	start
3280		NL-HaNA_1.01.02_3280_0323-line-3238-1475-1399-152	NL-HaNA_1.01.02_3280_0323	323	645	1669	10	20	start
3280		NL-HaNA_1.01.02_3280_0323-line-3347-1802-1203-158	NL-HaNA_1.01.02_3280_0323	323	645	1669	10	21	start
3280		NL-HaNA_1.01.02_3280_0328-line-3228-1000-1291-206	NL-HaNA_1.01.02_3280_0328	328	655	1669	10	22	start
3280		NL-HaNA_1.01.02_3280_0330-line-905-472-1371-223	NL-HaNA_1.01.02_3280_0330	330	658	1669	10	23	start
3280		NL-HaNA_1.01.02_3280_0331-line-3217-756-1296-219	NL-HaNA_1.01.02_3280_0331	331	661	1669	10	24	start
3280		NL-HaNA_1.01.02_3280_0335-line-1064-3329-1278-238	NL-HaNA_1.01.02_3280_0335	335	668	1669	10	25	start
3280		NL-HaNA_1.01.02_3280_0337-line-3241-74-1176-205	NL-HaNA_1.01.02_3280_0337	337	673	1669	10	26	start
3280		NL-HaNA_1.01.02_3280_0338-line-996-1694-1325-155	NL-HaNA_1.01.02_3280_0338	338	674	1669	10	27	start
3280		NL-HaNA_1.01.02_3280_0338-line-1184-2082-1168-175	NL-HaNA_1.01.02_3280_0338	338	674	1669	10	28	start
3280		NL-HaNA_1.01.02_3280_0342-line-958-3282-1302-195	NL-HaNA_1.01.02_3280_0342	342	682	1669	10	29	start
3280		NL-HaNA_1.01.02_3280_0343-line-1113-1184-1274-217	NL-HaNA_1.01.02_3280_0343	343	684	1669	10	30	start
3280		NL-HaNA_1.01.02_3280_0345-line-3257-2965-1226-250	NL-HaNA_1.01.02_3280_0345	345	689	1669	10	31	start
3280		NL-HaNA_1.01.02_3280_0349-line-1118-1069-1324-259	NL-HaNA_1.01.02_3280_0349	349	696	1669	11	1	start
3280		NL-HaNA_1.01.02_3280_0352-line-1085-1329-1278-204	NL-HaNA_1.01.02_3280_0352	352	702	1669	11	2	start
3280		NL-HaNA_1.01.02_3280_0353-line-1183-2756-1301-224	NL-HaNA_1.01.02_3280_0353	353	704	1669	11	3	start
3280		NL-HaNA_1.01.02_3280_0353-line-1253-3199-1166-208	NL-HaNA_1.01.02_3280_0353	353	704	1669	11	4	start
3280		NL-HaNA_1.01.02_3280_0354-line-3298-2856-1297-194	NL-HaNA_1.01.02_3280_0354	354	707	1669	11	5	start
3280		NL-HaNA_1.01.02_3280_0360-line-1013-294-1212-214	NL-HaNA_1.01.02_3280_0360	360	718	1669	11	7	start
3280		NL-HaNA_1.01.02_3280_0369-line-983-317-1349-202	NL-HaNA_1.01.02_3280_0369	369	736	1669	11	9	start
3280		NL-HaNA_1.01.02_3280_0371-line-1177-1698-1166-157	NL-HaNA_1.01.02_3280_0371	371	740	1669	11	11	start
3280		NL-HaNA_1.01.02_3280_0378-line-1087-102-1304-203	NL-HaNA_1.01.02_3280_0378	378	754	1669	11	12	start
3280		NL-HaNA_1.01.02_3280_0380-line-3347-101-1431-261	NL-HaNA_1.01.02_3280_0380	380	759	1669	11	13	start
3280		NL-HaNA_1.01.02_3280_0383-line-1048-750-1279-207	NL-HaNA_1.01.02_3280_0383	383	764	1669	11	14	start
3280		NL-HaNA_1.01.02_3280_0384-line-3348-3288-1348-225	NL-HaNA_1.01.02_3280_0384	384	767	1669	11	15	start
3280		NL-HaNA_1.01.02_3280_0387-line-999-2375-1387-236	NL-HaNA_1.01.02_3280_0387	387	772	1669	11	16	start
3280		NL-HaNA_1.01.02_3280_0390-line-988-1294-1413-201	NL-HaNA_1.01.02_3280_0390	390	778	1669	11	17	start
3280		NL-HaNA_1.01.02_3280_0390-line-1157-1681-1210-159	NL-HaNA_1.01.02_3280_0390	390	778	1669	11	18	start
3280		NL-HaNA_1.01.02_3280_0392-line-1054-1050-1265-185	NL-HaNA_1.01.02_3280_0392	392	782	1669	11	19	start
3280		NL-HaNA_1.01.02_3280_0396-line-1173-2240-1297-254	NL-HaNA_1.01.02_3280_0396	396	790	1669	11	20	start
3280		NL-HaNA_1.01.02_3280_0398-line-3380-3327-1065-174	NL-HaNA_1.01.02_3280_0398	398	795	1669	11	21	start
3280		NL-HaNA_1.01.02_3280_0401-line-1007-3067-1238-236	NL-HaNA_1.01.02_3280_0401	401	800	1669	11	22	start
3280		NL-HaNA_1.01.02_3280_0404-line-951-603-1357-234	NL-HaNA_1.01.02_3280_0404	404	806	1669	11	23	start
3280		NL-HaNA_1.01.02_3280_0406-line-940-842-1402-173	NL-HaNA_1.01.02_3280_0406	406	810	1669	11	24	start
3280		NL-HaNA_1.01.02_3280_0406-line-1084-1180-1178-165	NL-HaNA_1.01.02_3280_0406	406	810	1669	11	25	start
3280		NL-HaNA_1.01.02_3280_0409-line-963-2987-1287-246	NL-HaNA_1.01.02_3280_0409	409	816	1669	11	26	start
3280		NL-HaNA_1.01.02_3280_0412-line-3358-1624-1292-288	NL-HaNA_1.01.02_3280_0412	412	823	1669	11	27	start
3280		NL-HaNA_1.01.02_3280_0415-line-3323-1341-1219-235	NL-HaNA_1.01.02_3280_0415	415	829	1669	11	28	start
3280		NL-HaNA_1.01.02_3280_0417-line-1014-830-1345-251	NL-HaNA_1.01.02_3280_0417	417	832	1669	11	29	start
