inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
3316		NL-HaNA_1.01.02_3316_0043-line-3707-137-1078-388	NL-HaNA_1.01.02_3316_0043	43	85	1687	7	1	start
3316		NL-HaNA_1.01.02_3316_0053-line-3464-2994-1153-262	NL-HaNA_1.01.02_3316_0053	53	105	1687	7	2	start
3316		NL-HaNA_1.01.02_3316_0061-line-1306-1148-871-249	NL-HaNA_1.01.02_3316_0061	61	120	1687	7	3	start
3316		NL-HaNA_1.01.02_3316_0063-line-3560-1551-1107-256	NL-HaNA_1.01.02_3316_0063	63	125	1687	7	4	start
3316		NL-HaNA_1.01.02_3316_0070-line-1130-3248-1258-307	NL-HaNA_1.01.02_3316_0070	70	138	1687	7	6	start
3316		NL-HaNA_1.01.02_3316_0070-line-3524-123-997-266	NL-HaNA_1.01.02_3316_0070	70	139	1687	7	7	start
3316		NL-HaNA_1.01.02_3316_0072-line-1106-2856-1204-326	NL-HaNA_1.01.02_3316_0072	72	142	1687	7	8	start
3316		NL-HaNA_1.01.02_3316_0074-line-3487-1177-1163-335	NL-HaNA_1.01.02_3316_0074	74	147	1687	7	9	start
3316		NL-HaNA_1.01.02_3316_0076-line-3537-2052-873-260	NL-HaNA_1.01.02_3316_0076	76	151	1687	7	10	start
3316		NL-HaNA_1.01.02_3316_0079-line-3409-2515-1174-265	NL-HaNA_1.01.02_3316_0079	79	157	1687	7	11	start
3316		NL-HaNA_1.01.02_3316_0083-line-1269-116-1149-275	NL-HaNA_1.01.02_3316_0083	83	164	1687	7	12	start
3316		NL-HaNA_1.01.02_3316_0085-line-1361-1838-1054-241	NL-HaNA_1.01.02_3316_0085	85	168	1687	7	13	start
3316		NL-HaNA_1.01.02_3316_0085-line-1401-2437-1005-282	NL-HaNA_1.01.02_3316_0085	85	168	1687	7	14	start
3316		NL-HaNA_1.01.02_3316_0088-line-3413-411-1117-219	NL-HaNA_1.01.02_3316_0088	88	175	1687	7	15	start
3316		NL-HaNA_1.01.02_3316_0094-line-1148-571-1186-300	NL-HaNA_1.01.02_3316_0094	94	186	1687	7	16	start
3316		NL-HaNA_1.01.02_3316_0097-line-3598-2335-994-273	NL-HaNA_1.01.02_3316_0097	97	193	1687	7	17	start
3316		NL-HaNA_1.01.02_3316_0099-line-3643-3046-1140-262	NL-HaNA_1.01.02_3316_0099	99	197	1687	7	18	start
3316		NL-HaNA_1.01.02_3316_0102-line-988-96-1232-297	NL-HaNA_1.01.02_3316_0102	102	202	1687	7	19	start
3316		NL-HaNA_1.01.02_3316_0104-line-1180-2276-1121-287	NL-HaNA_1.01.02_3316_0104	104	206	1687	7	20	start
