inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4825		NL-HaNA_1.01.02_4825_0004-line-4240-626-1242-253	NL-HaNA_1.01.02_4825_0004	4	7	1665	1	3	start
4825		NL-HaNA_1.01.02_4825_0004-line-4189-3199-1237-297	NL-HaNA_1.01.02_4825_0004	4	7	1665	1	5	start
4825		NL-HaNA_1.01.02_4825_0005-line-1430-628-1179-234	NL-HaNA_1.01.02_4825_0005	5	8	1665	1	6	start
4825		NL-HaNA_1.01.02_4825_0005-line-4252-2760-1000-217	NL-HaNA_1.01.02_4825_0005	5	9	1665	1	8	start
4825		NL-HaNA_1.01.02_4825_0006-line-1408-563-1157-199	NL-HaNA_1.01.02_4825_0006	6	10	1665	1	9	start
4825		NL-HaNA_1.01.02_4825_0006-line-1457-2598-1346-265	NL-HaNA_1.01.02_4825_0006	6	10	1665	1	10	start
4825		NL-HaNA_1.01.02_4825_0006-line-4145-905-1274-248	NL-HaNA_1.01.02_4825_0006	6	11	1665	1	12	start
4825		NL-HaNA_1.01.02_4825_0006-line-4198-3018-1475-311	NL-HaNA_1.01.02_4825_0006	6	11	1665	1	14	start
4825		NL-HaNA_1.01.02_4825_0007-line-1371-2771-1364-263	NL-HaNA_1.01.02_4825_0007	7	12	1665	1	15	start
4825		NL-HaNA_1.01.02_4825_0007-line-4216-1729-1350-224	NL-HaNA_1.01.02_4825_0007	7	13	1665	1	16	start
4825		NL-HaNA_1.01.02_4825_0008-line-1394-2151-1319-250	NL-HaNA_1.01.02_4825_0008	8	14	1665	1	17	start
4825		NL-HaNA_1.01.02_4825_0009-line-1423-572-1152-214	NL-HaNA_1.01.02_4825_0009	9	16	1665	1	19	start
4825		NL-HaNA_1.01.02_4825_0009-line-4177-4049-1380-185	NL-HaNA_1.01.02_4825_0009	9	17	1665	1	20	start
4825		NL-HaNA_1.01.02_4825_0010-line-4206-1575-1287-277	NL-HaNA_1.01.02_4825_0010	10	19	1665	1	21	start
4825		NL-HaNA_1.01.02_4825_0011-line-1404-734-1322-212	NL-HaNA_1.01.02_4825_0011	11	20	1665	1	22	start
4825		NL-HaNA_1.01.02_4825_0011-line-1442-2437-1359-211	NL-HaNA_1.01.02_4825_0011	11	20	1665	1	23	start
4825		NL-HaNA_1.01.02_4825_0012-line-4244-3145-1266-268	NL-HaNA_1.01.02_4825_0012	12	23	1665	1	24	start
4825		NL-HaNA_1.01.02_4825_0013-line-1465-1045-1433-215	NL-HaNA_1.01.02_4825_0013	13	24	1665	1	26	start
4825		NL-HaNA_1.01.02_4825_0013-line-1433-2451-1343-270	NL-HaNA_1.01.02_4825_0013	13	24	1665	1	27	start
4825		NL-HaNA_1.01.02_4825_0013-line-1483-3686-1238-168	NL-HaNA_1.01.02_4825_0013	13	24	1665	1	29	start
4825		NL-HaNA_1.01.02_4825_0014-line-4281-2801-1193-211	NL-HaNA_1.01.02_4825_0014	14	27	1665	1	31	start
4825		NL-HaNA_1.01.02_4825_0015-line-1467-3636-1217-216	NL-HaNA_1.01.02_4825_0015	15	28	1665	1	13	start
4825		NL-HaNA_1.01.02_4825_0016-line-1361-1422-1295-251	NL-HaNA_1.01.02_4825_0016	16	30	1665	2	2	start
4825		NL-HaNA_1.01.02_4825_0016-line-1471-3338-1085-274	NL-HaNA_1.01.02_4825_0016	16	30	1665	2	3	start
4825		NL-HaNA_1.01.02_4825_0016-line-4125-4014-1235-252	NL-HaNA_1.01.02_4825_0016	16	31	1665	2	4	start
4825		NL-HaNA_1.01.02_4825_0017-line-1474-2662-1274-275	NL-HaNA_1.01.02_4825_0017	17	32	1665	2	5	start
4825		NL-HaNA_1.01.02_4825_0018-line-1532-2292-1182-225	NL-HaNA_1.01.02_4825_0018	18	34	1665	2	6	start
4825		NL-HaNA_1.01.02_4825_0018-line-4185-902-1238-227	NL-HaNA_1.01.02_4825_0018	18	35	1665	2	9	start
4825		NL-HaNA_1.01.02_4825_0018-line-4272-2568-1156-286	NL-HaNA_1.01.02_4825_0018	18	35	1665	2	10	start
4825		NL-HaNA_1.01.02_4825_0019-line-4205-1826-1200-261	NL-HaNA_1.01.02_4825_0019	19	37	1665	2	11	start
4825		NL-HaNA_1.01.02_4825_0019-line-4176-3902-1244-249	NL-HaNA_1.01.02_4825_0019	19	37	1665	2	14	start
4825		NL-HaNA_1.01.02_4825_0020-line-1444-1388-1326-239	NL-HaNA_1.01.02_4825_0020	20	38	1665	2	16	start
4825		NL-HaNA_1.01.02_4825_0020-line-4135-700-1280-266	NL-HaNA_1.01.02_4825_0020	20	39	1665	2	17	start
4825		NL-HaNA_1.01.02_4825_0020-line-4201-2375-1410-249	NL-HaNA_1.01.02_4825_0020	20	39	1665	2	18	start
4825		NL-HaNA_1.01.02_4825_0021-line-1440-2585-1213-246	NL-HaNA_1.01.02_4825_0021	21	40	1665	2	19	start
4825		NL-HaNA_1.01.02_4825_0021-line-4074-517-1252-216	NL-HaNA_1.01.02_4825_0021	21	41	1665	2	20	start
4825		NL-HaNA_1.01.02_4825_0021-line-4139-2492-1179-238	NL-HaNA_1.01.02_4825_0021	21	41	1665	2	21	start
4825		NL-HaNA_1.01.02_4825_0022-line-4113-187-1389-284	NL-HaNA_1.01.02_4825_0022	22	43	1665	2	23	start
4825		NL-HaNA_1.01.02_4825_0023-line-1453-1367-1372-268	NL-HaNA_1.01.02_4825_0023	23	44	1665	2	24	start
4825		NL-HaNA_1.01.02_4825_0023-line-4247-986-1340-231	NL-HaNA_1.01.02_4825_0023	23	45	1665	2	25	start
4825		NL-HaNA_1.01.02_4825_0028-line-1461-2991-1344-230	NL-HaNA_1.01.02_4825_0028	28	54	1665	2	26	start
4825		NL-HaNA_1.01.02_4825_0028-line-4073-793-1418-276	NL-HaNA_1.01.02_4825_0028	28	55	1665	2	28	start
4825		NL-HaNA_1.01.02_4825_0029-line-1376-1482-1208-253	NL-HaNA_1.01.02_4825_0029	29	56	1665	3	2	start
4825		NL-HaNA_1.01.02_4825_0029-line-4094-1505-1221-212	NL-HaNA_1.01.02_4825_0029	29	57	1665	3	3	start
4825		NL-HaNA_1.01.02_4825_0030-line-4174-822-1034-203	NL-HaNA_1.01.02_4825_0030	30	59	1665	3	5	start
4825		NL-HaNA_1.01.02_4825_0031-line-1399-642-1143-189	NL-HaNA_1.01.02_4825_0031	31	60	1665	3	6	start
4825		NL-HaNA_1.01.02_4825_0032-line-1453-1170-1232-212	NL-HaNA_1.01.02_4825_0032	32	62	1665	3	7	start
4825		NL-HaNA_1.01.02_4825_0032-line-1447-3574-1127-209	NL-HaNA_1.01.02_4825_0032	32	62	1665	3	9	start
4825		NL-HaNA_1.01.02_4825_0032-line-4011-3491-1137-214	NL-HaNA_1.01.02_4825_0032	32	63	1665	3	10	start
4825		NL-HaNA_1.01.02_4825_0033-line-1398-550-1176-240	NL-HaNA_1.01.02_4825_0033	33	64	1665	3	11	start
