inv_num	text_region_id	line_ids	scan_id	scan_num	page_num	year	month_num	day_num	date_type
4763		NL-HaNA_1.01.02_4763_0011-line-3824-624-1048-179	NL-HaNA_1.01.02_4763_0011	11	21	1778	1	5	start
4763		NL-HaNA_1.01.02_4763_0013-line-1310-1093-1238-155	NL-HaNA_1.01.02_4763_0013	13	24	1778	1	6	start
4763		NL-HaNA_1.01.02_4763_0013-line-3748-1525-1272-157	NL-HaNA_1.01.02_4763_0013	13	25	1778	1	7	start
4763		NL-HaNA_1.01.02_4763_0015-line-3685-787-1298-109	NL-HaNA_1.01.02_4763_0015	15	29	1778	1	9	start
4763		NL-HaNA_1.01.02_4763_0015-line-1411-2667-1172-153	NL-HaNA_1.01.02_4763_0015	15	28	1778	1	8	start
4763		NL-HaNA_1.01.02_4763_0016-line-1278-1391-1143-147	NL-HaNA_1.01.02_4763_0016	16	30	1778	1	19	start
4763		NL-HaNA_1.01.02_4763_0016-line-3761-206-1264-167	NL-HaNA_1.01.02_4763_0016	16	31	1778	1	21	start
4763		NL-HaNA_1.01.02_4763_0018-line-1335-3426-1199-130	NL-HaNA_1.01.02_4763_0018	18	34	1778	1	22	start
4763		NL-HaNA_1.01.02_4763_0018-line-3863-1779-1176-117	NL-HaNA_1.01.02_4763_0018	18	35	1778	1	23	start
4763		NL-HaNA_1.01.02_4763_0019-line-1453-2204-1138-176	NL-HaNA_1.01.02_4763_0019	19	36	1778	1	26	start
4763		NL-HaNA_1.01.02_4763_0019-line-3774-234-1262-149	NL-HaNA_1.01.02_4763_0019	19	37	1778	1	29	start
4763		NL-HaNA_1.01.02_4763_0019-line-3813-2092-1206-126	NL-HaNA_1.01.02_4763_0019	19	37	1778	1	30	start
4763		NL-HaNA_1.01.02_4763_0020-line-1379-1401-1207-228	NL-HaNA_1.01.02_4763_0020	20	38	1778	2	2	start
4763		NL-HaNA_1.01.02_4763_0020-line-3798-3478-1150-158	NL-HaNA_1.01.02_4763_0020	20	39	1778	3	4	start
4763		NL-HaNA_1.01.02_4763_0021-line-3785-205-1226-160	NL-HaNA_1.01.02_4763_0021	21	41	1778	2	13	start
4763		NL-HaNA_1.01.02_4763_0021-line-3810-1721-1211-162	NL-HaNA_1.01.02_4763_0021	21	41	1778	2	23	start
