Is	O
ter	O
vergaderinge	O
gelesen	O
seeckere	O
remonstrantie	O
van	O
Burgemeesteren	O
,	O
schepenen	O
,	O
ende	O
Raedt	O
der	O
stadt	O
Rhijnberck	O
,	O
versoeckende	O
,	O
om	O
de	O
geallegeerde	O
redenen	O
,	O
vande	O
fransche	B-HOE
volckeren	I-HOE
aldaer	O
in	O
quar	O
„	O
misoen	O
leggende	O
ontlast	O
te	O
mogen	O
werden	O
,	O
ten	O
min	O
„	O
sten	O
dat	O
deselve	O
volckeren	O
daertoe	O
gehouden	O
mogen	O
werden	O
,	O
datse	O
haer	O
met	O
hunne	O
logementen	O
als	O
anders	O
,	O
hebben	O
te	O
contenteren	O
,	O
de	O
borgeren	B-HOE
haer	O
goet	O
te	O
laten	O
behouden	O
,	O
ende	O
met	O
gewelt	O
niet	O
af	O
te	O
nemen	O
:	O
