ONtfangen	O
een	O
Missive	O
van	O
den	O
Resident	O
de	O
Swart	O
,	O
geschreeven	O
te	O
St	O
.	O
Petersburg	O
den	O
5	O
deeser	O
loopende	O
maand	O
,	O
houdende	O
advertentie	O
,	O
en	O
versoekende	O
haar	O
Hoog	O
Mog	O
.	O
permissie	O
om	O
in	O
Declaratie	O
te	O
mogen	O
brengen	O
de	O
kosten	O
van	O
de	O
gewoonlyke	O
llluminatien	O
aan	O
sijn	O
Huis	O
gedaan	O
ter	O
geleegentheid	O
van	O
het	O
Geboortefeest	O
van	O
de	O
Keiserin	O
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
aan	O
gemelde	O
Resident	O
de	O
Swart	O
sal	O
worden	O
gerescribeert	O
,	O
dat	O
haar	O
Hoog	O
Mogende	O
aan	O
hem	O
permitteeren	O
,	O
om	O
de	O
kosten	O
van	O
de	O
voorsz	O
Illuminatien	O
te	O
mogen	O
brengen	O
in	O
Declaratie	O
,	O
alwaar	O
deselve	O
aan	O
hem	O
sullen	O
worden	O
gevalideert	O
.	O
En	O
sal	O
Extract	O
van	O
deese	O
haar	O
Hoog	O
Mog	O
.	O
Resolutie	O
gesonden	O
worden	O
aan	O
den	O
Raad	O
van	O
Staate	O
,	O
en	O
de	O
Generaliteits	O
Reekenkamer	O
,	O
om	O
te	O
strekken	O
tot	O
der	O
selver	O
narigtmge	O
.	O
