Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
en	O	O	O	O	O	O	O	O
tweeden	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
hoe	O	O	O	O	O	O	O	O
bij	O	O	O	O	O	O	O	O
deselve	O	O	O	O	O	O	O	O
Gedeputeerden	B-HOE	O	O	O	O	O	O	O	Gedeputeerden
tot	O	O	O	O	O	O	O	O
dese	O	O	O	O	O	O	O	O
huijdige	O	O	O	O	O	O	O	O
uijre	O	O	O	O	O	O	O	O
tot	O	O	O	O	O	O	O	O
noch	O	O	O	O	O	O	O	O
niet	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
geadmpleert	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
defensions	O	O	O	O	O	O	O	O
Accord	O	O	O	O	O	O	O	O
op	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
vijfthienden	O	O	O	O	B-DAT	O	O	O	vijfthienden februarij lestleden
februarij	O	O	O	O	I-DAT	O	O	O
lestleden	O	O	O	O	I-DAT	O	O	O
,	O	O	O	O	O	O	O	O
ten	O	O	O	O	O	O	O	O
overstaen	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
hare	O	O	O	O	O	O	O	O
Ho	B-HOE	O	O	O	O	O	O	O	Ho:Mo: Heeren Gecommitteerden
:	I-HOE	O	O	O	O	O	O	O
Mo	I-HOE	O	O	O	O	O	O	O
:	I-HOE	O	O	O	O	O	O	O
Heeren	I-HOE	O	O	O	O	O	O	O
Gecommitteerden	I-HOE	O	O	O	O	O	O	O
opgerecht	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
weeten	O	O	O	O	O	O	O	O
int	O	O	O	O	O	O	O	O
completeren	O	O	O	O	O	O	O	O
vande	O	O	O	O	O	O	O	O
geconvenieerde	O	O	O	O	O	O	O	O
militie	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
int	O	O	O	O	O	O	O	O
stuck	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
fortificatien	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
Ammunitie	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O
vivres	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
sijnde	O	O	O	O	O	O	O	O
ter	O	O	O	O	O	O	O	O
contrarie	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
gantsche	O	O	O	O	O	O	O	O
werck	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
door	O	O	O	O	O	O	O	O
hare	O	O	O	O	O	O	O	O
bure	O	O	O	O	O	O	O	O
halssterricheijt	O	O	O	O	O	O	O	O
t	O	O	O	O	O	O	O	O
'	O	O	O	O	O	O	O	O
eenemael	O	O	O	O	O	O	O	O
verbroocken	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O
