Synde	O
gelesen	O
een	O
memorie	O
by	O
d'heer	O
Ambassadeur	B-HOE
Joachimi	I-PER
overgegeven	O
om	O
te	O
hebben	O
copie	O
van	O
verscheyden	O
stucken	O
,	O
ende	O
van	O
alle	O
d'alliantien	O
tusschen	O
de	O
Croone	B-ORG
van	I-ORG
Groot	B-LOC
Britagnien	I-LOC
van	O
tyt	O
tot	O
tyt	O
ende	O
desen	O
Staedt	O
gemaeckt	O
,	O
mitsgaders	O
vande	O
rapporten	O
vande	O
besoignes	O
van	O
d'heeren	B-HOE
Ambassadeurs	I-HOE
van	I-HOE
haer	I-HOE
Ho	I-HOE
:	I-HOE
Mo	I-HOE
:	O
annis	O
1619	B-DAT
.	I-DAT
1620	I-DAT
:	I-DAT
16221623	I-DAT
:	I-DAT
1624	I-DAT
ende	I-DAT
1625	I-DAT
.	O
in	O
Engelant	B-LOC
geweest	O
,	O
als	O
oock	O
copie	O
vande	O
alliantie	O
van	O
haer	O
Ho	O
:	O
Mo	O
:	O
met	O
de	O
Co	B-PER
:	I-PER
van	I-PER
Sweeden	B-LOC
,	O
Is	O
nae	O
voorgaende	O
deliberatie	O
goetgevonden	O
ende	O
verstaen	O
dat	O
aenden	O
Welgemelten	O
heer	O
Ambassadeur	O
behandicht	O
sullen	O
worden	O
de	O
versochte	O
copien	O
vande	O
stucken	O
,	O
alliantien	O
ende	O
rapporten	O
,	O
