ONtfangen	O
een	O
Missive	O
van	O
haar	O
Hoogh	O
Mogende	O
Commissarissen	O
Instructeurs	O
te	O
Maastricht	O
,	O
geschreven	O
aldaar	O
den	O
ses	B-DAT
en	I-DAT
twintighsten	I-DAT
deser	I-DAT
loopende	I-DAT
maandt	I-DAT
,	O
houdende	O
,	O
dat	O
de	O
Luycksche	O
Leden	O
van	O
de	O
indivise	O
Magistraat	O
aldaar	O
hadden	O
konnen	O
goedtvinden	O
de	O
executie	O
van	O
haar	O
Hoogh	O
Mogende	O
Resolutie	O
van	O
den	O
seven	B-DAT
en	I-DAT
twintighsten	I-DAT
Septeinber	I-DAT
laatstleden	I-DAT
in	O
soo	O
verre	O
te	O
stremmen	O
,	O
dat	O
de	O
voorhebbende	O
veranderinge	O
van	O
Sereformeerde	O
,	O
in	O
plaatse	O
van	O
Roomsche	O
2angestelde	O
Brabandtsche	O
Ambaght	O
-	O
en	O
Keurmeesters	O
,	O
in	O
gevolge	O
van	O
gemelde	O
haar	O
Hoogh	O
Mogende	O
Resolutie	O
,	O
door	O
den	O
Brabandtschen	O
Burgermeester	O
in	O
den	O
Maandaaghschen	O
Raadt	O
voorgeslagen	O
,	O
geen	O
voortgangh	O
hadde	O
gehadt	O
,	O
hebbende	O
de	O
voorschreve	O
Luycksche	O
haar	O
tegens	O
die	O
geordonneerde	O
veranderingh	O
aangekant	O
,	O
op	O
praetext	O
dat	O
die	O
Resolutie	O
niet	O
tweeheerigh	O
door	O
beyde	O
Heeren	O
en	O
Princen	O
genomen	O
was	O
,	O
by	O
welcke	O
oppositie	O
sy	O
hadden	O
gepersisteert	O
,	O
onaangesien	O
van	O
haar	O
kant	O
overtuygende	O
was	O
aangetoont	O
dat	O
yeder	O
Prins	O
in	O
het	O
bysonder	O
met	O
reght	O
en	O
reden	O
bevoeght	O
was	O
separatelijck	O
sulcke	O
Resolutien	O
te	O
neemen	O
,	O
die	O
tot	O
versterckinge	O
en	O
bevestiginge	O
van	O
de	O
grondtwetten	O
en	O
recessen	O
streckten	O
,	O
dat	O
sulcks	O
meermalen	O
was	O
geschiedt	O
,	O
en	O
signanter	O
over	O
het	O
selfde	O
subject	O
in	O
den	O
jaare	B-DAT
sestien	I-DAT
hondert	I-DAT
vier	I-DAT
en	I-DAT
taghtigh	I-DAT
,	O
en	O
door	O
den	O
indivisen	O
Raadt	O
selfs	O
gedaan	O
in	O
den	O
jaare	B-DAT
seventien	I-DAT
hondert	I-DAT
vier	I-DAT
en	I-DAT
twintigh	I-DAT
,	O
en	O
noch	O
onlanghs	O
in	O
den	O
jaare	O
seventien	O
hondert	O
aght	O
en	O
twintigh	O
,	O
wanneer	O
een	O
Roomschen	O
aangestelden	O
Meester	O
van	O
het	O
Brouwers	O
Ambaght	O
gecongedieert	O
,	O
en	O
buyten	O
eedt	O
gestelt	O
,	O
en	O
in	O
sijne	O
plaatse	O
een	O
Gereformeerden	O
door	O
den	O
Indivisen	O
was	O
aangestelt	O
,	O
de	O
selve	O
Luycksche	O
Leden	O
daarom	O
versoeckende	O
van	O
te	O
willen	O
desisteeren	O
van	O
die	O
gedaane	O
oppositie	O
,	O
te	O
meer	O
,	O
om	O
dat	O
in	O
de	O
te	O
doene	O
veranderinge	O
geen	O
andere	O
Leden	O
waren	O
genomineert	O
,	O
als	O
die	O
belydenisse	O
deeden	O
van	O
de	O
Gereformeerde	O
Religie	O
;	O
dat	O
gemelde	O
Commissarissen	O
Instructeurs	O
echter	O
geen	O
ingangh	O
hadden	O
konnen	O
vinden	O
,	O
zijnde	O
daar	O
over	O
soodanigh	O
aan	O
den	O
Heere	O
Bisschop	O
en	O
Prince	O
van	O
Luyck	O
geschreven	O
,	O
dat	O
sijne	O
Hoogheyt	O
de	O
oppositie	O
door	O
de	O
Luycksche	O
Leden	O
gedaan	O
,	O
by	O
speciale	O
Resolutie	O
hadde	O
geapprobeert	O
,	O
met	O
ordre	O
aan	O
de	O
selve	O
,	O
om	O
de	O
oude	O
aangestelde	O
Roomsche	O
Meesters	O
in	O
haare	O
verkregene	O
bedieningen	O
te	O
maintineeren	O
,	O
zijnde	O
gemelde	O
Resolutie	O
,	O
dewelcke	O
aan	O
haar	O
door	O
de	O
Luycksche	O
Commissarissen	O
Instructeurs	O
op	O
haar	O
