Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
IS	O	O	O	O	O	O	O	O
ter	O	O	O	O	O	O	O	O
Vergaderinge	O	O	O	O	O	O	O	O
geleesen	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O
Requeste	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
Mr	O	O	B-PER	O	O	O	O	O	Mr. Jan Jacob Stuurman, Drossard van het Zuyd- en West- Quartier des Marquisaats van Bergen op den Zoom
.	O	O	I-PER	O	O	O	O	O
Jan	O	O	I-PER	O	O	O	O	O
Jacob	O	O	I-PER	O	O	O	O	O
Stuurman	O	O	I-PER	O	O	O	O	O
,	O	O	I-PER	O	O	O	O	O
Drossard	B-HOE	O	I-PER	O	O	O	O	O	Drossard van het Zuyd- en West- Quartier des Marquisaats van Bergen op den Zoom
van	I-HOE	O	I-PER	O	O	O	O	O
het	I-HOE	O	I-PER	O	O	O	O	O
Zuyd	I-HOE	B-LOC	I-PER	O	O	O	O	O	Zuyd- en West- Quartier des Marquisaats van Bergen op den Zoom
-	I-HOE	I-LOC	I-PER	O	O	O	O	O
en	I-HOE	I-LOC	I-PER	O	O	O	O	O
West	I-HOE	I-LOC	I-PER	O	O	O	O	O
-	I-HOE	I-LOC	I-PER	O	O	O	O	O
Quartier	I-HOE	I-LOC	I-PER	O	O	O	O	O
des	I-HOE	I-LOC	I-PER	O	O	O	O	O
Marquisaats	I-HOE	I-LOC	I-PER	O	O	O	O	O
van	I-HOE	I-LOC	I-PER	O	O	O	O	O
Bergen	I-HOE	I-LOC	I-PER	O	O	O	O	O
op	I-HOE	I-LOC	I-PER	O	O	O	O	O
den	I-HOE	I-LOC	I-PER	O	O	O	O	O
Zoom	I-HOE	I-LOC	I-PER	O	O	O	O	O
,	O	O	O	O	O	O	O	O
houdende	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
