ONtfangen	O
een	O
Missive	O
van	O
den	O
Heere	B-HOE
van	I-HOE
Haeften	I-HOE
,	O
haar	B-HOE
Hoog	I-HOE
Mogende	I-HOE
Minister	B-HOE
aan	I-HOE
het	I-HOE
Hof	I-HOE
van	I-HOE
sijne	B-HOE
Majesteit	I-HOE
den	I-HOE
Koning	B-HOE
van	I-HOE
Portugal	I-HOE
,	O
geschreeven	O
te	O
Lissabon	O
den	O
tweeden	O
deeser	O
loopende	O
maand	O
,	O
presenteerende	O
daar	O
neevens	O
sijne	O
Declaratie	O
van	O
verschot	O
en	O
andere	O
uitgaaven	O
geduurende	O
de	O
ses	O
eerste	O
maanden	O
van	O
het	O
loopende	O
jaar	O
gedaan	O
;	O
versoekende	O
dat	O
die	O
Declaratie	O
conform	O
de	O
ordres	O
van	O
het	O
Land	O
geëxamineert	O
en	O
geliquideert	O
moge	O
worden	O
,	O
om	O
daar	O
op	O
vervolgens	O
Ordonnantie	O
van	O
betaalinge	O
te	O
konnen	O
erlangen	O
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
de	O
Declaratie	O
,	O
neevens	O
de	O
voorschreeve	O
Missive	O
gevoegt	O
,	O
gesonden	O
sal	O
worden	O
aan	O
den	O
Raad	O
van	O
Staate	O
,	O
en	O
de	O
Generaliteits	O
Reekenkamer	O
,	O
om	O
te	O
visiteeren	O
,	O
examineeren	O
en	O
liquideeren	O
,	O
volgens	O
en	O
in	O
conformiteit	O
van	O
de	O
ordres	O
van	O
het	O
Land	O
.	O
