Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
Is	O	O	O	O	O	O	O	O
geresolveert	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
men	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
Quartiermr	B-HOE	O	B-PER	O	O	O	O	O	Quartiermr
Mortaigne	O	O	I-PER	O	O	O	O	O
sal	O	O	O	O	O	O	O	O
lasten	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
doen	O	O	O	O	O	O	O	O
schoonmaken	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O
meublen	O	O	O	O	O	O	O	O
daermede	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
huys	O	O	O	O	O	O	O	O
gemeubleert	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
gestoffeert	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
geweest	O	O	O	O	O	O	O	O
daerinne	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
gelogeert	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O
geweest	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
heere	O	O	B-PER	O	O	O	O	O	heere Trevisano Ambassadeur vande Gerenissime Republicque van Venetien
Trevisano	O	O	I-PER	O	O	O	O	O
Ambassadeur	B-HOE	O	I-PER	O	O	O	O	O	Ambassadeur vande Gerenissime Republicque van Venetien
vande	I-HOE	O	I-PER	O	O	O	O	O
Gerenissime	I-HOE	O	I-PER	O	O	O	O	O
Republicque	I-HOE	B-LOC	I-PER	O	O	O	O	O	Republicque van Venetien
van	I-HOE	I-LOC	I-PER	O	O	O	O	O
Venetien	I-HOE	I-LOC	I-PER	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
daer	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
doen	O	O	O	O	O	O	O	O
maecken	O	O	O	O	O	O	O	O
pertinenten	O	O	O	O	O	O	O	O
Inventaris	O	O	O	O	O	O	O	O
en	O	O	O	O	O	O	O	O
deselve	O	O	O	O	O	O	O	O
daerna	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
brengen	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
sluijten	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O
een	O	O	O	O	O	O	O	O
bequame	O	O	O	O	O	O	O	O
Camer	O	O	O	O	O	O	O	O
vant	O	O	O	O	O	O	O	O
'	O	O	O	O	O	O	O	O
voors	O	O	O	O	O	O	O	O
huijs	O	O	O	O	O	O	O	O
tot	O	O	O	O	O	O	O	O
dat	O	O	O	O	O	O	O	O
anders	O	O	O	O	O	O	O	O
sal	O	O	O	O	O	O	O	O
syn	O	O	O	O	O	O	O	O
geordonneert	O	O	O	O	O	O	O	O
.	O	O	O	O	O	O	O	O
