Token	Hoedanigheid	Plaats - Politieke Entiteit	Persoonsaanduiding	Organisatie	Datum	Resolutieverwijzing	Commissie	Overige Naam	Annotatie
Nochmaels	O	O	O	O	O	O	O	O
ter	O	O	O	O	O	O	O	O
Vergaderinge	O	O	O	O	O	O	O	O
voortgebracht	O	O	O	O	O	O	O	O
sijnde	O	O	O	O	O	O	O	O
de	O	O	O	O	O	O	O	O
memorie	O	O	O	O	O	O	O	O
hierbevoorens	O	O	O	O	O	O	O	O
aen	O	O	O	O	O	O	O	O
haere	O	O	O	O	O	O	O	O
Ho	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
Mo	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
gepresenteert	O	O	O	O	O	O	O	O
uijt	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
naem	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
van	O	O	O	O	O	O	O	O
wegen	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O
Heere	O	O	B-PER	O	O	O	O	O	Heere Resident de Groot
Resident	B-HOE	O	I-PER	O	O	O	O	O	Resident
de	O	O	I-PER	O	O	O	O	O
Groot	O	O	I-PER	O	O	O	O	O
,	O	O	O	O	O	O	O	O
versoeckende	O	O	O	O	O	O	O	O
voorschrijvens	O	O	O	O	O	O	O	O
aenden	O	O	O	O	O	O	O	O
Heer	B-HOE	O	O	O	O	O	O	O	Heer protector vande Republijcque van Engelandt
protector	I-HOE	O	O	O	O	O	O	O
vande	I-HOE	O	O	O	O	O	O	O
Republijcque	I-HOE	O	O	O	O	O	O	O
van	I-HOE	O	O	O	O	O	O	O
Engelandt	I-HOE	B-LOC	O	O	O	O	O	O	Engelandt
,	O	O	O	O	O	O	O	O
tot	O	O	O	O	O	O	O	O
ontslaginge	O	O	O	O	O	O	O	O
vande	O	O	O	O	O	O	O	O
Goederen	O	O	O	O	O	O	O	O
vanden	O	O	O	O	O	O	O	O
Colonel	B-HOE	O	B-PER	O	O	O	O	O	Colonel
Craven	O	O	I-PER	O	O	O	O	O
uijtte	O	O	O	O	O	O	O	O
confiscatie	O	O	O	O	O	O	O	O
aldaer	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
mitsgaders	O	O	O	O	O	O	O	O
aenschrijvens	O	O	O	O	O	O	O	O
aende	O	O	O	O	O	O	O	O
heeren	O	O	O	O	O	O	O	O
Haere	B-HOE	O	O	O	O	O	O	O	Haere Ho:Mo: Ambassadeurs in Engelandt
Ho	I-HOE	O	O	O	O	O	O	O
:	I-HOE	O	O	O	O	O	O	O
Mo	I-HOE	O	O	O	O	O	O	O
:	I-HOE	O	O	O	O	O	O	O
Ambassadeurs	I-HOE	O	O	O	O	O	O	O
in	I-HOE	O	O	O	O	O	O	O
Engelandt	I-HOE	B-LOC	O	O	O	O	O	O	Engelandt
,	O	O	O	O	O	O	O	O
om	O	O	O	O	O	O	O	O
derselver	O	O	O	O	O	O	O	O
publijcque	O	O	O	O	O	O	O	O
brieven	O	O	O	O	O	O	O	O
net	O	O	O	O	O	O	O	O
haere	O	O	O	O	O	O	O	O
particuliere	O	O	O	O	O	O	O	O
debvoiren	O	O	O	O	O	O	O	O
sulcx	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
daert	O	O	O	O	O	O	O	O
behoort	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
seconderen	O	O	O	O	O	O	O	O
:	O	O	O	O	O	O	O	O
Is	O	O	O	O	O	O	O	O
naer	O	O	O	O	O	O	O	O
deliberatie	O	O	O	O	O	O	O	O
goetgevonden	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
verstaen	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
mits	O	O	O	O	O	O	O	O
desen	O	O	O	O	O	O	O	O
te	O	O	O	O	O	O	O	O
consenteren	O	O	O	O	O	O	O	O
int	O	O	O	O	O	O	O	O
voorschreve	O	O	O	O	O	O	O	O
versoeck	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
sal	O	O	O	O	O	O	O	O
dienvolgens	O	O	O	O	O	O	O	O
het	O	O	O	O	O	O	O	O
gerequireerde	O	O	O	O	O	O	O	O
voorschrijvens	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
ende	O	O	O	O	O	O	O	O
aenschrijvens	O	O	O	O	O	O	O	O
respective	O	O	O	O	O	O	O	O
werden	O	O	O	O	O	O	O	O
gedepescheert	O	O	O	O	O	O	O	O
,	O	O	O	O	O	O	O	O
De	O	O	O	O	O	O	O	O
heer	O	O	O	O	O	O	O	O
aenwesende	O	O	O	O	O	O	O	O
Gedeputeerden	O	O	O	B-ORG	O	O	O	O	Gedeputeerden van de Provintien van Vrieslandt ende Stadt ende Lande
van	O	O	O	I-ORG	O	O	O	O
de	O	O	O	I-ORG	O	O	O	O
Provintien	O	O	O	I-ORG	O	O	O	O
van	O	O	O	I-ORG	O	O	O	O
Vrieslandt	O	O	O	I-ORG	O	O	O	O
ende	O	O	O	I-ORG	O	O	O	O
Stadt	O	O	O	I-ORG	O	O	O	O
ende	O	O	O	I-ORG	O	O	O	O
Lande	O	O	O	I-ORG	O	O	O	O
hebben	O	O	O	O	O	O	O	O
geinhareert	O	O	O	O	O	O	O	O
haere	O	O	O	O	O	O	O	O
voorgaende	O	O	O	O	O	O	O	O
aenteijckeninge	O	O	O	O	O	O	O	O
voor	O	O	O	O	O	O	O	O
desen	O	O	O	O	O	O	O	O
gedaen	O	O	O	O	O	O	O	O
;	O	O	O	O	O	O	O	O
