Ontfangen	O
een	O
Missive	O
van	O
den	O
Raedt	O
van	O
State	O
,	O
geschreven	O
alhier	O
in	O
den	O
Hage	O
den	O
vier	O
en	O
twintighsten	O
der	O
voorlede	O
maendr	O
Augusti	O
,	O
houdende	O
,	O
in	O
gevolge	O
ende	O
tot	O
voldoeninge	O
van	O
haer	B-RES
Hoogh	I-RES
Mogende	I-RES
Resolutie	I-RES
van	I-RES
den	I-RES
eersten	I-RES
April	I-RES
laetstleden	I-RES
,	O
der	O
selver	O
advis	O
op	O
de	O
Requeste	O
ten	O
selven	O
dage	O
aen	O
haer	O
Hoogh	O
Mogende	O
gepresenteert	O
,	O
by	O
of	O
wegen	O
de	O
Schepenen	O
ende	O
Regeerders	O
van	O
Bergheyck	O
,	O
daer	O
by	O
sy	O
Supplianten	O
hadden	O
versocht	O
continuatie	O
voor	O
noch	O
aght	O
jaren	O
,	O
of	O
wel	O
tot	O
vier	O
jaren	O
na	O
den	O
oorlogh	O
,	O
van	O
permissie	O
haer	O
verleent	O
by	O
Resolutie	B-RES
van	I-RES
den	I-RES
derden	I-RES
Augusti	I-RES
1700	I-RES
.	O
,	O
tot	O
het	O
omslaen	O
van	O
een	O
geheele	O
Verpondinge	O
s	O
jaers	O
,	O
tot	O
verval	O
van	O
hare	O
lasten	O
,	O
met	O
augmentatie	O
van	O
een	O
halve	O
Verpondinge	O
,	O
te	O
reeckenen	O
sedert	O
het	O
jaer	O
1698	O
.	O
Waer	O
op	O
gedelibereert	O
zijnde	O
,	O
is	O
goetgevonden	O
ende	O
verstaen	O
,	O
dat	O
aen	O
de	O
Supplianten	O
sal	O
werden	O
geaccordeert	O
ende	O
toegestaen	O
,	O
soo	O
als	O
haer	O
geaccordeert	O
ende	O
toegestaen	O
werdt	O
mits	O
desen	O
,	O
om	O
te	O
mogen	O
omslaen	O
tot	O
verval	O
van	O
hare	O
lasten	O
anderhalve	O
Verpondinge	O
,	O
ingaende	O
met	O
het	O
voorlede	O
jaer	O
1705	O
.	O
,	O
ende	O
eyndigende	O
met	O
het	O
vierde	O
jaer	O
na	O
het	O
eynde	O
van	O
den	O
oorlogh	O
.	O
