Is	O
ter	O
Vergaderinge	O
bekent	O
gemaeckt	O
dat	O
eenigh	O
onbenoegen	O
soude	O
sijn	O
voorgevallen	O
over	O
de	O
receptie	O
bij	O
den	O
Heer	B-PER
van	I-PER
Werckendam	I-PER
haer	I-PER
Ho	I-PER
:	I-PER
Mo	I-PER
:	I-PER
Extraordinaris	I-PER
Ambassadeur	I-PER
aenden	I-PER
Coningh	B-PER
van	I-PER
Denemarcken	I-PER
gedaen	O
aen	O
den	O
Heere	B-PER
van	I-PER
Bloemendael	I-PER
,	I-PER
Extraordinaris	I-PER
Envoijé	I-PER
vanden	I-PER
Heere	B-PER
Churfurst	I-PER
van	I-PER
Brandenburgh	I-PER
aenden	O
Hoochstgedachten	O
Coningh	O
,	O
in	O
eene	O
visite	O
bij	O
den	O
geme	O
.	O
heer	B-PER
van	I-PER
Bloemendael	I-PER
aen	O
hem	O
Heer	B-PER
van	I-PER
Werckendam	I-PER
gegeven	O
;	O
Waerop	O
gedelibereert	O
sijnde	O
,	O
Is	O
goetgevonden	O
ende	O
verstaen	O
,	O
dat	O
den	O
gemen	O
heer	B-PER
van	I-PER
Werckendam	I-PER
sal	O
werden	O
toegesonden	O
haer	O
Ho	O
:	O
Mo	O
:	O
resolutie	O
vanden	O
7en	O
.	O
November	O
1671	O
.	O
den	O
rangh	O
tusschen	O
haer	O
Ho	O
:	O
Mo	O
:	O
Ambassadeurs	O
ende	O
de	O
Extraordinaris	O
Envoijées	O
van	O
andere	O
Coningen	O
ende	O
Princen	O
definierende	O
,	O
met	O
ordre	O
om	O
hem	O
daer	O
na	O
te	O
reguleren	O
,	O
ende	O
het	O
gepasseerde	O
bij	O
den	O
geme	O
.	O
Heer	B-PER
Bloemendael	I-PER
ten	O
besten	O
te	O
excuseren	O
,	O
